group,code5,name,rtss_count,stockscan_count,rtss_types,stockscan_types,rtss_first_ts,rtss_max_count_today,rtss_max_chg_pct,possible_reason
rtss_only,01384,急跌監察警報！ 滴普科技,1,0,UNKNOWN,,2025-11-07 15:55:10,,,mcap_over_3e8
