group,code5,name,rtss_count,stockscan_count,rtss_types,stockscan_types,rtss_first_ts,rtss_max_count_today,rtss_max_chg_pct,possible_reason
rtss_only,00209,急跌監察警報！ 万维智能科技-新,1,0,UNKNOWN,,2026-08-21 15:55:19,,,daemon_or_definition_difference
rtss_only,01354,3億以下急升異動 [當日第1次] 经发物业,3,0,SURGE,,2026-08-21 11:08:50,3.0,46.83,daemon_or_definition_difference
rtss_only,02231,3億以下急升異動 [當日第1次] 景业名邦集团,2,0,SURGE,,2026-08-21 10:44:06,2.0,61.54,daemon_or_definition_difference
rtss_only,06158,3億以下急升異動 [當日第1次] 正荣地产,1,0,SURGE,,2026-08-21 11:09:13,1.0,65.85,daemon_or_definition_difference
