group,code5,name,rtss_count,stockscan_count,rtss_types,stockscan_types,rtss_first_ts,rtss_max_count_today,rtss_max_chg_pct,possible_reason
rtss_only,01718,3億以下急升異動 [當日第1次] 宏基集团控股,1,0,SURGE,,2026-05-06 10:26:39,1.0,20.97,daemon_or_definition_difference
rtss_only,06893,3億以下急升異動 [當日第1次] 衍生集团,2,0,SURGE,,2026-05-06 09:46:09,2.0,42.86,daemon_or_definition_difference
