group,code5,name,rtss_count,stockscan_count,rtss_types,stockscan_types,rtss_first_ts,rtss_max_count_today,rtss_max_chg_pct,possible_reason
rtss_only,08365,3億以下急升異動 [當日第1次] 亦辰集团,1,0,SURGE,,2026-07-15 13:29:05,1.0,22.09,daemon_or_definition_difference
