group,code5,scan_date,go_60,consolidation_60,placing_60,rights_60,go_120,consolidation_120,placing_120,rights_120,go_180,consolidation_180,placing_180,rights_180
signal,08483,2025-11-10,0,0,0,0,0,0,0,0,0,0,0,0
signal,08487,2025-12-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,08489,2025-12-22,0,0,1,0,0,0,1,0,0,0,1,0
signal,08490,2025-09-26,0,0,0,0,0,0,0,0,0,0,0,0
signal,08491,2025-09-02,0,0,0,0,0,0,0,0,0,0,0,0
signal,08500,2025-09-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08502,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08507,2025-08-08,1,0,0,0,1,0,0,0,1,0,0,0
signal,08509,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,08512,2025-11-25,0,0,0,0,0,0,0,0,0,0,0,0
signal,08513,2025-11-11,0,1,0,0,0,1,0,0,0,1,0,0
signal,08516,2026-03-10,0,0,0,0,0,0,0,0,0,0,0,0
signal,08521,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
signal,08529,2026-05-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,08532,2025-12-01,0,0,0,0,0,0,0,0,0,0,0,0
signal,08535,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,08537,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
signal,08547,2026-03-05,0,0,0,0,0,0,0,0,0,0,1,0
signal,08549,2026-05-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,08601,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,08611,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,1
signal,08612,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
signal,08613,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
signal,08619,2025-09-10,0,0,0,0,0,0,0,0,0,0,0,1
signal,08620,2026-01-22,0,0,0,0,0,0,0,0,0,0,1,0
signal,08621,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,08622,2025-10-10,0,0,0,0,0,0,0,0,0,0,0,0
signal,08627,2025-12-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08637,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,08645,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
signal,08646,2025-12-16,0,0,1,0,0,0,1,0,0,0,1,0
signal,08657,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
signal,08659,2025-08-27,0,0,0,0,0,0,1,0,0,0,1,0
signal,09600,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,09608,2026-08-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,09639,2026-08-18,0,0,0,0,0,0,0,0,0,0,0,0
signal,09689,2026-01-26,0,0,0,0,0,0,0,0,0,0,1,0
signal,09916,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,0
signal,09918,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
signal,09919,2025-12-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,09928,2026-01-26,0,0,0,0,0,0,0,0,0,0,0,0
signal,09929,2025-08-12,0,0,0,0,1,0,0,0,1,0,0,0
signal,09938,2026-07-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,09958,2025-07-30,0,0,0,0,0,0,0,0,0,0,1,0
signal,09963,2025-09-02,0,0,0,0,0,0,1,0,0,0,1,0
signal,09968,2026-01-29,0,0,0,0,0,0,0,0,0,0,0,0
signal,09978,2026-05-18,0,0,0,0,1,0,0,0,1,0,0,0
signal,09982,2026-03-31,0,0,0,0,0,0,1,0,0,0,1,0
signal,09983,2026-05-12,0,0,0,0,0,0,0,0,0,0,0,0
signal,09998,2025-09-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01180,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00698,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01759,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03928,2025-06-26,1,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,02516,2025-06-26,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01725,2025-06-26,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01203,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00039,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00690,2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08193,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00721,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-06-27,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01520,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02885,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03883,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01468,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01522,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00306,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03390,2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01180,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01522,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00280,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00227,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02516,2025-06-30,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01636,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02605,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00237,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08153,2025-06-30,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,09600,2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00306,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01468,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01942,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00227,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00330,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00464,2025-07-02,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,08267,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08187,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00689,2025-07-02,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08153,2025-07-02,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,01520,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01251,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08292,2025-07-03,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,08226,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06136,2025-07-03,1,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,00953,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00355,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01468,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00527,2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02250,2025-07-03,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,01421,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-07-04,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,08483,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01449,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01425,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00139,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00464,2025-07-04,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00690,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00757,2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01159,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01226,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02625,2025-07-07,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00139,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01732,2025-07-07,0,0,0,0,0,0,0,0,1,0,0,0
baseline_sample,01354,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01878,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08483,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06136,2025-07-07,1,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,02159,2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02298,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-07-08,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01715,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06928,2025-07-08,0,0,0,1,0,0,0,1,0,0,1,1
baseline_sample,08268,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06610,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02459,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08269,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08153,2025-07-08,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,01901,2025-07-08,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00953,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01623,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00139,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02312,2025-07-09,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,00831,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00184,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03883,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01022,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00536,2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02136,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03368,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01421,2025-07-10,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,02516,2025-07-10,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00591,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01647,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00605,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03395,2025-07-10,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,00419,2025-07-10,0,0,0,0,0,1,1,0,0,1,1,0
baseline_sample,00397,2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00953,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00090,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01520,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02438,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08066,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01380,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00487,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00111,2025-07-11,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08406,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01180,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02263,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00605,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-07-14,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00090,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00464,2025-07-14,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,00672,2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02625,2025-07-14,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,06136,2025-07-14,1,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,02433,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02530,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02159,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02459,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01180,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01942,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01529,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00227,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01425,2025-07-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02257,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00831,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00619,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02605,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01412,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08401,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00527,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-07-16,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01901,2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01870,2025-07-16,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,02257,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02459,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01468,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01901,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00632,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00381,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02369,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01636,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02481,2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00776,2025-07-17,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,06928,2025-07-18,0,0,0,1,0,0,0,1,0,0,1,1
baseline_sample,00875,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01987,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00520,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08275,2025-07-18,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00337,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02459,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02178,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,09919,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00620,2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08267,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00672,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01413,2025-07-21,0,0,0,0,0,0,1,0,0,1,1,0
baseline_sample,02438,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01949,2025-07-21,0,0,0,0,0,1,0,0,0,1,0,0
baseline_sample,00139,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02230,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01746,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00149,2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00139,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00117,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00090,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02312,2025-07-22,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,01942,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02521,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02197,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01822,2025-07-22,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,01950,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00169,2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00476,2025-07-23,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,02289,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00672,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06928,2025-07-23,0,0,0,1,0,0,1,1,0,0,1,1
baseline_sample,00337,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03913,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01901,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00759,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01203,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00243,2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03883,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02516,2025-07-24,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,02197,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01986,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01745,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00672,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01079,2025-07-24,1,0,0,0,1,0,0,0,1,0,1,0
baseline_sample,00620,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,03300,2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00643,2025-07-24,0,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,01473,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00204,2025-07-25,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00337,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08637,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01204,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,09958,2025-07-25,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00559,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00139,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01846,2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01079,2025-07-25,1,0,0,0,1,0,0,0,1,0,1,0
baseline_sample,01920,2025-07-28,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,01407,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00776,2025-07-28,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,06908,2025-07-28,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00139,2025-07-28,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,00337,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00750,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02605,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01878,2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06118,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06885,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08292,2025-07-29,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,09918,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01421,2025-07-29,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,01468,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00582,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01942,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02393,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01901,2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00771,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08106,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02392,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02297,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01425,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08267,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01075,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01025,2025-07-30,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,02415,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02369,2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01473,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00611,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01080,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08066,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01745,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01468,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01153,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08239,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00139,2025-07-31,0,0,0,0,0,0,0,0,0,0,1,0
baseline_sample,02651,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00690,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08007,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01746,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00227,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00643,2025-08-01,0,0,0,0,1,0,0,0,1,0,0,0
baseline_sample,09918,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02521,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01425,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00672,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02298,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00690,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00776,2025-08-04,0,0,1,0,0,0,1,0,0,0,1,0
baseline_sample,02297,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00591,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01920,2025-08-04,0,0,0,0,0,0,1,0,0,0,1,0
baseline_sample,02392,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02167,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08547,2025-08-04,0,0,0,0,0,0,1,0,0,0,1,1
baseline_sample,00723,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01425,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01080,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08269,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00776,2025-08-05,0,0,1,0,0,0,1,0,0,0,1,0
baseline_sample,08066,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01022,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08611,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,1
baseline_sample,08446,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01596,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00515,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02197,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,02298,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00149,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,09600,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08219,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,06136,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08153,2025-08-06,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,00591,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08187,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,08066,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,01025,2025-08-07,0,0,0,0,0,0,0,1,0,0,0,1
baseline_sample,08406,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,0
baseline_sample,00124,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,0
