code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08413,8413.HK,亞洲富思,0.05,-23.08,852200,58100000,58100000,54500,15.64,1.47,10,0,0,2026-09-08 12:49:18
01842,1842.HK,植華集團,0.041,7.89,548500,59040000,59040000,50450,10.87,0.93,10,0,0,2026-09-08 12:49:17
08620,8620.HK,亞洲速運,0.123,-16.33,535300,77330715,77330715,38220,14.01,0.69,10,0,0,2026-09-08 12:49:18
00426,426.HK,萬華媒體,0.255,82.14,2208090,102229500,102229500,18846,117.16,2.16,10,0,0,2026-09-08 12:49:17
01323,1323.HK,華盛國際控股,0.15,11.11,33733690,136016211,136016211,1314316,25.67,24.8,10,0,0,2026-09-08 12:49:17
02330,2330.HK,中國上城,0.33,1.54,786400,149439097,149439097,74186,10.6,0.53,10,0,0,2026-09-08 12:49:17
00355,355.HK,世紀城市國際,0.073,7.35,1630720,225757551,225757551,117932,13.83,0.72,10,0,0,2026-09-08 12:49:17
02370,2370.HK,力高健康生活,1.24,20.39,1877800,248000000,248000000,156330,12.01,0.76,10,0,0,2026-09-08 12:49:17
00366,366.HK,陸氏集團(越南),0.81,-7.95,685720,406313349,406313349,31976,21.44,0.17,10,0,0,2026-09-08 12:49:17
00128,128.HK,安寧控股,0.4,2.56,653700,660263470,660263470,51840,12.61,0.1,10,0,0,2026-09-08 12:49:17
01204,1204.HK,博維智慧,1.63,-1.21,906200,815000000,815000000,37990,23.85,0.11,10,0,0,2026-09-08 12:49:17
