code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
03728,3728.HK,正利控股,0.048,14.29,798860,48624000,48624000,29206,27.35,1.64,10,0,0,2026-09-08 12:45:12
08035,8035.HK,駿高控股,0.09,8.43,2602700,54000000,54000000,216730,12.01,4.82,10,0,0,2026-09-08 12:45:12
08537,8537.HK,創輝珠寶,0.232,48.72,1672990,83520000,83520000,14434,115.9,2.0,9,1,0,2026-09-08 12:45:12
01967,1967.HK,信懇智能,0.62,1.64,6918300,186000000,186000000,219110,31.57,3.72,10,0,0,2026-09-08 12:45:12
01540,1540.HK,澳獅環球,0.41,0.0,1328330,204455447,204455447,119023,11.16,0.65,10,0,0,2026-09-08 12:45:12
01449,1449.HK,立德教育,0.275,3.77,4849720,220000000,220000000,432830,11.2,2.2,10,0,0,2026-09-08 12:45:12
00865,865.HK,建德國際控股,0.038,11.76,673510,221843608,221843608,64268,10.48,0.3,10,0,0,2026-09-08 12:45:12
01667,1667.HK,迪米生活控股,0.3,122.22,1847360,288000000,288000000,4050,456.14,0.64,10,0,0,2026-09-08 12:45:12
00022,22.HK,茂盛控股,8.6,3.61,3188040,338218710,338218710,309766,10.29,0.94,10,0,0,2026-09-08 12:45:12
01020,1020.HK,中細軟科技,0.062,6.9,995830,370957284,370957284,95559,10.42,0.27,10,0,0,2026-09-08 12:45:12
00767,767.HK,中基長壽科學,0.6,11.11,7025970,381992580,381992580,618992,11.35,1.84,10,0,0,2026-09-08 12:45:12
01938,1938.HK,珠江鋼管,0.39,27.87,2155160,394345380,394345380,212632,10.14,0.55,10,0,0,2026-09-08 12:45:12
02350,2350.HK,數科集團,0.479,15.7,9882250,419125000,419125000,818370,12.08,2.36,10,0,0,2026-09-08 12:45:12
01418,1418.HK,盛諾集團,0.255,-15.0,1382910,446250510,446250510,56464,24.49,0.31,10,0,0,2026-09-08 12:45:12
08223,8223.HK,紫元元,1.01,7.45,46120440,521160000,521160000,1528020,30.18,8.85,10,0,0,2026-09-08 12:45:12
02427,2427.HK,GUANZE MEDICAL,0.55,17.02,1426450,522500000,522500000,116332,12.26,0.27,10,0,0,2026-09-08 12:45:12
08021,8021.HK,匯隆控股,0.8,11.11,3262000,574684042,574684042,112119,29.09,0.57,10,0,0,2026-09-08 12:45:12
