code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08471,8471.HK,新達控股,0.76,-11.63,914930,55905600,55905600,88884,10.29,1.64,10,0,0,2026-09-08 12:48:24
08217,8217.HK,菊福堂生物,0.247,-14.83,1544160,74559420,74559420,97520,15.83,2.07,10,0,0,2026-09-08 12:48:24
00261,261.HK,GBA集團,0.29,5.45,8086380,96094887,96094887,387299,20.88,8.41,10,0,0,2026-09-08 12:48:23
01927,1927.HK,久久王,0.178,21.09,1232800,140976000,140976000,56580,21.79,0.87,10,0,0,2026-09-08 12:48:24
01679,1679.HK,瑞斯康集團,0.74,19.35,3572650,159702242,159702242,217406,16.43,2.24,10,0,0,2026-09-08 12:48:24
00532,532.HK,王氏港建,0.25,-1.96,875440,182474491,182474491,30589,28.62,0.48,10,0,0,2026-09-08 12:48:24
00356,356.HK,鼎立資本,0.945,3.28,1416120,190321739,190321739,40785,34.72,0.74,10,0,0,2026-09-08 12:48:23
00476,476.HK,科軒動力控股,0.55,10.0,2067370,195607010,195607010,143798,14.38,1.06,10,0,0,2026-09-08 12:48:23
01650,1650.HK,HYGIEIA GROUP,0.143,17.21,2175080,286000000,286000000,88671,24.53,0.76,10,0,0,2026-09-08 12:48:24
02457,2457.HK,步陽國際,0.325,3.17,756550,325000000,325000000,16254,46.55,0.23,10,0,0,2026-09-08 12:48:24
02312,2312.HK,LONG投資集團,0.77,20.31,8416210,351796373,351796373,360226,23.36,2.39,10,0,0,2026-09-08 12:48:24
00519,519.HK,諾科達科技,0.15,-6.25,888290,458265861,458265861,41521,21.39,0.19,10,0,0,2026-09-08 12:48:24
00672,672.HK,眾安集團,0.095,-5.94,3081510,535401931,535401931,211166,14.59,0.58,10,0,0,2026-09-08 12:48:24
01201,1201.HK,天臣控股,1.9,-15.18,3780440,835401933,835401933,367079,10.3,0.45,10,0,0,2026-09-08 12:48:24
