code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08226,8226.HK,樹熊金融集團,0.127,36.56,800085,53023007,53023007,11766,68.0,1.51,10,0,0,2026-09-08 07:26:33
08491,8491.HK,COOL LINK,0.247,3.35,7064470,98455723,98455723,386414,18.28,7.18,10,0,0,2026-09-08 07:26:33
00397,397.HK,嬴集團,0.036,0.0,598930,123222208,123222208,51980,11.52,0.49,10,0,0,2026-09-08 07:26:32
00889,889.HK,連達科技控股,0.495,17.86,1862170,158400000,158400000,126442,14.73,1.18,10,0,0,2026-09-08 07:26:32
00092,92.HK,冠軍科技集團,0.2,26.58,530250,219522970,219522970,36023,14.72,0.24,10,0,0,2026-09-08 07:26:32
01397,1397.HK,碧瑤綠色集團,0.74,-20.0,2885580,307100000,307100000,103598,27.85,0.94,10,0,0,2026-09-08 07:26:32
00831,831.HK,利亞零售,0.425,13.33,7489730,332408214,332408214,232822,32.17,2.25,10,0,0,2026-09-08 07:26:32
08350,8350.HK,立橋證券控股,0.385,1.32,8545440,365774640,365774640,527732,16.19,2.34,10,0,0,2026-09-08 07:26:33
01673,1673.HK,華章科技,0.26,-11.86,894400,414994857,414994857,66620,13.43,0.22,10,0,0,2026-09-08 07:26:32
01720,1720.HK,普天通信集團,0.39,27.87,10978760,429000000,429000000,1002709,10.95,2.56,10,0,0,2026-09-08 07:26:32
00727,727.HK,中國豐匯,0.41,-26.79,712295,521456040,521456040,7520,94.72,0.14,10,0,0,2026-09-08 07:26:32
00279,279.HK,裕承科金,0.375,-2.6,2514496,523322738,523322738,56132,44.8,0.48,10,0,0,2026-09-08 07:26:32
