code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
09600,9600.HK,新紐科技,0.153,-8.38,1355260,152673265,152673265,59103,22.93,0.89,10,0,0,2026-09-08 12:49:24
00442,442.HK,域能控股,0.68,-6.85,511250,176222000,176222000,48536,10.53,0.29,10,0,0,2026-09-08 12:49:23
00417,417.HK,謝瑞麟,0.73,10.61,1909140,181902882,181902882,9348,204.23,1.05,10,0,0,2026-09-08 12:49:23
01987,1987.HK,BENG SOON MACH,0.219,4.29,528210,219000000,219000000,46607,11.33,0.24,10,0,0,2026-09-08 12:49:24
08646,8646.HK,中國宏光,0.385,79.91,22283900,301451150,301451150,344960,64.6,7.39,10,0,0,2026-09-08 12:49:24
01332,1332.HK,透雲生物,0.135,6.3,1204700,378803540,378803540,19965,60.34,0.32,10,0,0,2026-09-08 12:49:24
02028,2028.HK,映美控股,0.73,-9.88,24953520,626583893,626583893,2048334,12.18,3.98,10,0,0,2026-09-08 12:49:24
00610,610.HK,惠記集團,0.85,2.41,1324460,674155429,674155429,74680,17.74,0.2,10,0,0,2026-09-08 12:49:23
09689,9689.HK,金泰豐國際控股,0.62,-11.43,1520400,691920000,691920000,112580,13.51,0.22,10,0,0,2026-09-08 12:49:24
01202,1202.HK,四威科技,1.749,14.39,6132700,699600000,279840000,477776,12.84,0.88,10,0,0,2026-09-08 12:49:24
00210,210.HK,達芙妮國際,0.37,4.23,6492570,732081419,732081419,106383,61.03,0.89,10,0,0,2026-09-08 12:49:23
01466,1466.HK,佰金生命科學,0.9,45.16,13799020,839028676,839028676,514496,26.82,1.64,10,0,0,2026-09-08 12:49:24
