code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08003,8003.HK,世大控股,0.184,64.29,3144740,61137599,61137599,122,25776.56,5.14,10,0,0,2026-09-08 12:45:14
00784,784.HK,愛生命國際,0.089,36.92,706800,71200000,71200000,42120,16.78,0.99,10,0,0,2026-09-08 12:45:14
01750,1750.HK,全達電器集團控股,0.044,25.71,2423000,79200000,79200000,41990,57.7,3.06,10,0,0,2026-09-08 12:45:14
08401,8401.HK,華夏水務集團,0.108,-10.74,4563300,87826746,87826746,137447,33.2,5.2,10,0,0,2026-09-08 12:45:14
02122,2122.HK,凱知樂國際,0.077,14.93,834020,104405400,104405400,16751,49.79,0.8,10,0,0,2026-09-08 12:45:14
01720,1720.HK,普天通信集團,0.135,22.73,1178500,148500000,148500000,63360,18.6,0.79,10,0,0,2026-09-08 12:45:14
09916,9916.HK,興業物聯,0.4,2.56,511110,160000000,160000000,18465,27.68,0.32,10,0,0,2026-09-08 12:45:14
02203,2203.HK,腦洞科技,0.212,9.28,4244600,169600000,169600000,280320,15.14,2.5,10,0,0,2026-09-08 12:45:14
01355,1355.HK,生物系統工程,0.101,0.0,2875000,180749372,180749372,29192,98.49,1.59,10,0,0,2026-09-08 12:45:14
01826,1826.HK,豐展控股,0.082,-7.87,861260,196603200,196603200,45100,19.1,0.44,10,0,0,2026-09-08 12:45:14
06893,6893.HK,衍生集團,0.216,40.26,1254410,235827936,235827936,6468,193.94,0.53,10,0,0,2026-09-08 12:45:14
00989,989.HK,中國長白山國際,0.83,22.06,1094460,298951010,298951010,86252,12.69,0.37,10,0,0,2026-09-08 12:45:14
08050,8050.HK,城市酷選,1.625,27.45,1006590,440781250,440781250,90685,11.1,0.23,10,0,0,2026-09-08 12:45:14
00825,825.HK,新世界百貨中國,0.34,17.24,6903640,573289300,573289300,52999,130.26,1.2,10,0,0,2026-09-08 12:45:14
