code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08186,8186.HK,浩盟控股,0.495,101.22,9104240,56364977,56364977,28520,319.22,16.15,10,0,0,2026-09-08 12:45:04
02288,2288.HK,宏基資本,0.16,0.63,817820,60071520,60071520,33335,24.53,1.36,10,0,0,2026-09-08 12:45:04
01376,1376.HK,RAFFLESINTERIOR,0.116,7.41,8086000,116000000,116000000,83200,97.19,6.97,10,0,0,2026-09-08 12:45:04
00544,544.HK,大同集團,1.26,65.79,629680,155849973,155849973,31083,20.26,0.4,10,0,0,2026-09-08 12:45:04
01129,1129.HK,中國水業集團,0.27,8.0,1705900,170692361,170692361,95879,17.79,1.0,10,0,0,2026-09-08 12:45:04
08637,8637.HK,元續科技,1.32,25.71,1507700,197606640,197606640,114920,13.12,0.76,10,0,0,2026-09-08 12:45:04
01473,1473.HK,環聯連訊,0.227,9.66,12209670,268414173,268414173,679943,17.96,4.55,9,1,0,2026-09-08 12:45:04
01097,1097.HK,周大福媒體娛樂,0.041,-2.38,1058290,292519564,292519564,102300,10.34,0.36,10,0,0,2026-09-08 12:45:04
00213,213.HK,樂聲電子,0.39,4.0,1086420,355886295,355886295,12405,87.58,0.31,10,0,0,2026-09-08 12:45:04
01170,1170.HK,信星集團,0.54,-10.0,888080,360179700,360179700,43431,20.45,0.25,10,0,0,2026-09-08 12:45:04
06988,6988.HK,樂享集團,0.154,43.93,5451300,365276789,365276789,90620,60.16,1.49,10,0,0,2026-09-08 12:45:04
01636,1636.HK,中國金屬利用,0.87,38.1,4402180,389895482,389895482,283247,15.54,1.13,10,0,0,2026-09-08 12:45:04
01334,1334.HK,瑞昌國際控股,0.91,0.0,3256350,455000000,455000000,133494,24.39,0.72,10,0,0,2026-09-08 12:45:04
08368,8368.HK,中國創意控股,0.94,1.08,1818260,650684656,650684656,142886,12.73,0.28,10,0,0,2026-09-08 12:45:04
02392,2392.HK,玄武雲,1.35,16.38,5464200,749059650,749059650,249400,21.91,0.73,10,0,0,2026-09-08 12:45:04
01204,1204.HK,博維智慧,1.63,9.4,1317600,815000000,815000000,27980,47.09,0.16,10,0,0,2026-09-08 12:45:04
