code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08456,8456.HK,民信國際控股,0.345,4.55,542300,45610018,45610018,10879,49.85,1.19,10,0,0,2026-09-08 12:46:59
01421,1421.HK,恆昌集團國際,0.42,5.0,6304700,84081984,84081984,366633,17.2,7.5,10,0,0,2026-09-08 12:46:59
00048,48.HK,中國汽車內飾,0.203,25.31,1785970,88870915,88870915,116143,15.38,2.01,10,0,0,2026-09-08 12:46:58
08158,8158.HK,中國再生醫學,0.415,-4.6,626870,126264779,126264779,10240,61.22,0.5,10,0,0,2026-09-08 12:46:59
00164,164.HK,中國寶力科技,0.38,10.14,3603110,132719835,132719835,53266,67.64,2.71,10,0,0,2026-09-08 12:46:58
01429,1429.HK,天任集團,0.108,8.0,1765300,172800000,172800000,104810,16.84,1.02,10,0,0,2026-09-08 12:46:59
00605,605.HK,中國金融投資管理,0.95,11.76,1327360,198702064,198702064,46766,28.38,0.67,10,0,0,2026-09-08 12:46:58
01182,1182.HK,勝龍國際,0.62,-4.62,619060,211305032,211305032,24751,25.01,0.29,10,0,0,2026-09-08 12:46:58
03366,3366.HK,華僑城(亞洲),0.325,20.37,533820,243218950,243218950,21526,24.8,0.22,10,0,0,2026-09-08 12:46:59
00042,42.HK,東北電氣,0.3,3.45,684100,262011000,77385000,37590,18.2,0.26,10,0,0,2026-09-08 12:46:58
01613,1613.HK,協同通信,0.175,8.02,559410,268776286,268776286,24709,22.64,0.21,10,0,0,2026-09-08 12:46:59
02393,2393.HK,巨星醫療控股,0.124,22.77,638070,289117160,289117160,55315,11.54,0.22,10,0,0,2026-09-08 12:46:59
01159,1159.HK,智數科技集團,2.32,16.0,819100,329107031,329107031,43540,18.81,0.25,10,0,0,2026-09-08 12:46:58
01680,1680.HK,澳門勵駿,0.355,14.52,752580,330213214,330213214,32099,23.45,0.23,10,0,0,2026-09-08 12:46:59
01778,1778.HK,彩生活,0.2,6.95,3954770,371881438,371881438,130170,30.38,1.06,10,0,0,2026-09-08 12:46:59
01148,1148.HK,新晨動力,0.355,7.58,1017910,455185187,455185187,65690,15.5,0.22,10,0,0,2026-09-08 12:46:58
08321,8321.HK,泰錦控股,1.14,5.56,1065800,611496000,611496000,77156,13.81,0.17,10,0,0,2026-09-08 12:46:59
02187,2187.HK,智欣集團控股,0.75,19.05,4643400,673200000,673200000,427100,10.87,0.69,10,0,0,2026-09-08 12:46:59
00160,160.HK,漢國置業,0.95,0.0,1470480,684407836,684407836,36303,40.51,0.21,10,0,0,2026-09-08 12:46:58
01903,1903.HK,JBB BUILDERS,1.76,-10.2,9645040,880000000,880000000,428988,22.48,1.1,10,0,0,2026-09-08 12:46:59
00554,554.HK,漢思集團控股,0.219,-17.36,2624540,960825944,960825944,50686,51.78,0.27,10,0,0,2026-09-08 12:46:58
