code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08176,8176.HK,超人智能,0.034,-19.05,1239230,24327025,24327025,80587,15.38,5.09,10,0,0,2026-09-08 12:48:36
08221,8221.HK,高裕金融,1.17,-2.5,1147850,55692000,55692000,105397,10.89,2.06,10,0,0,2026-09-08 12:48:36
01965,1965.HK,朗詩綠色生活,0.141,2.17,1215200,57917865,57917865,1320,920.61,2.1,10,0,0,2026-09-08 12:48:36
01421,1421.HK,恆昌集團國際,0.39,0.0,2069000,78076128,78076128,53914,38.38,2.65,10,0,0,2026-09-08 12:48:35
00276,276.HK,蒙古能源,0.51,-8.93,1012980,95944183,95944183,83906,12.07,1.06,10,0,0,2026-09-08 12:48:35
01305,1305.HK,偉志控股,0.53,-7.02,792880,114811780,114811780,77659,10.21,0.69,10,0,0,2026-09-08 12:48:35
08121,8121.HK,國恩控股,0.81,9.46,782700,121532400,121532400,15729,49.76,0.64,10,0,0,2026-09-08 12:48:36
01472,1472.HK,生興控股,0.125,45.35,2197720,125000000,125000000,8554,256.92,1.76,10,0,0,2026-09-08 12:48:35
08368,8368.HK,中國創意控股,0.25,-1.96,1025460,173054430,173054430,48825,21.0,0.59,10,0,0,2026-09-08 12:48:36
00399,399.HK,星太鏈集團,0.069,-39.47,11018235,226120447,226120447,689974,15.97,4.87,10,0,0,2026-09-08 12:48:35
02863,2863.HK,高豐集團控股,0.495,1.02,2385150,341307945,341307945,236801,10.07,0.7,10,0,0,2026-09-08 12:48:36
01399,1399.HK,銳信控股,0.395,86.32,2426060,430550492,430550492,129946,18.67,0.56,10,0,0,2026-09-08 12:48:35
00745,745.HK,中國國家文化產業,1.94,97.96,10156680,454670925,454670925,129388,78.5,2.23,10,0,0,2026-09-08 12:48:35
01260,1260.HK,皓天財經集團,0.56,15.46,1273450,644814240,644814240,99973,12.74,0.2,10,0,0,2026-09-08 12:48:35
06978,6978.HK,永泰生物-B,1.05,-53.95,36728910,648375840,648375840,2554327,14.38,5.66,10,0,0,2026-09-08 12:48:36
02881,2881.HK,武漢有機,8.082,8.02,2455120,754050600,754050600,154724,15.87,0.33,10,0,0,2026-09-08 12:48:36
02136,2136.HK,利福中國,0.64,0.0,1872110,937247040,937247040,157393,11.89,0.2,10,0,0,2026-09-08 12:48:36
