code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00079,79.HK,世紀建業,0.125,31.58,858650,40759678,40759678,4120,208.41,2.11,10,0,0,2026-09-08 12:47:20
08309,8309.HK,萬成環球控股,0.071,9.23,1517130,42600000,42600000,34285,44.25,3.56,10,0,0,2026-09-08 12:47:21
08621,8621.HK,METROPOLIS CAP,0.048,17.07,3933200,46080000,46080000,11020,356.91,8.54,10,0,0,2026-09-08 12:47:21
02433,2433.HK,中天湖南集團,0.081,9.46,1492400,46656000,46656000,114160,13.07,3.2,10,0,0,2026-09-08 12:47:20
08290,8290.HK,亞勢備份,0.032,33.33,3040300,64000000,64000000,98370,30.91,4.75,10,0,0,2026-09-08 12:47:21
01102,1102.HK,環能國際,0.043,-17.31,5613010,120373587,120373587,243582,23.04,4.66,10,0,0,2026-09-08 12:47:20
08160,8160.HK,GOLDWAY EDU,0.6,1.69,2979600,128875164,128875164,255516,11.66,2.31,10,0,0,2026-09-08 12:47:21
02168,2168.HK,佳兆業美好,1.12,8.74,2538240,172603200,172603200,178118,14.25,1.47,10,0,0,2026-09-08 12:47:20
01592,1592.HK,基石控股,0.12,1.69,1614370,173733169,173733169,81268,19.86,0.93,10,0,0,2026-09-08 12:47:20
01738,1738.HK,飛尚無煙煤,0.126,20.0,1254140,173948771,173948771,36352,34.5,0.72,10,0,0,2026-09-08 12:47:20
00731,731.HK,建發新勝,0.137,-23.89,1408780,193800314,193800314,90254,15.61,0.73,10,0,0,2026-09-08 12:47:20
01379,1379.HK,溫嶺工量刃具,3.264,0.31,2223760,261120000,65280000,1187,1873.43,0.85,10,0,0,2026-09-08 12:47:20
01613,1613.HK,協同通信,0.194,7.78,1094890,297957711,297957711,45882,23.86,0.37,10,0,0,2026-09-08 12:47:20
01780,1780.HK,榮尊國際控股,0.61,-3.17,2051180,378200000,378200000,162867,12.59,0.54,10,0,0,2026-09-08 12:47:20
00679,679.HK,亞洲聯網科技,1.48,46.53,7113430,560525432,560525432,159079,44.72,1.27,10,0,0,2026-09-08 12:47:20
01251,1251.HK,華油能源,0.33,34.69,6479690,644867520,644867520,585138,11.07,1.0,10,0,0,2026-09-08 12:47:20
02573,2573.HK,新琪安,7.18,-7.47,749200,690940260,690940260,74890,10.0,0.11,10,0,0,2026-09-08 12:47:20
06989,6989.HK,卓越商企服務,0.78,-3.7,5943050,951871440,951871440,560712,10.6,0.62,10,0,0,2026-09-08 12:47:21
