code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02195,2195.HK,盈匯企業控股,0.53,17.78,881480,89645714,89645714,25248,34.91,0.98,10,0,0,2026-09-08 12:45:11
01991,1991.HK,大洋集團,0.76,5.56,1598800,130725092,130725092,143325,11.16,1.22,10,0,0,2026-09-08 12:45:11
06918,6918.HK,九泰數智,0.161,19.26,3153530,140776275,140776275,210083,15.01,2.24,10,0,0,2026-09-08 12:45:11
01771,1771.HK,新豐泰集團,0.24,0.42,541200,144000000,144000000,17853,30.31,0.38,10,0,0,2026-09-08 12:45:11
00387,387.HK,力豐(集團),0.64,28.0,2620680,147248680,147248680,61512,42.6,1.78,10,0,0,2026-09-08 12:45:11
01967,1967.HK,信懇智能,0.61,46.99,1701300,183000000,183000000,54330,31.31,0.93,10,0,0,2026-09-08 12:45:11
00723,723.HK,信保環球控股,0.32,-22.89,2945700,350029286,350029286,289120,10.19,0.84,10,0,0,2026-09-08 12:45:11
01080,1080.HK,勝利管道,0.093,30.99,6178620,360316001,360316001,457112,13.52,1.71,10,0,0,2026-09-08 12:45:11
02210,2210.HK,京城佳業,2.889,-13.48,1476320,423721541,105931541,125709,11.74,0.35,10,0,0,2026-09-08 12:45:11
01985,1985.HK,美高域,1.55,4.73,8537840,474879700,474879700,185726,45.97,1.8,10,0,0,2026-09-08 12:45:11
01565,1565.HK,成實外教育,0.213,-2.29,1165520,646835631,646835631,71237,16.36,0.18,10,0,0,2026-09-08 12:45:11
00156,156.HK,力寶華潤,0.71,-2.74,2264910,652270802,652270802,98644,22.96,0.35,10,0,0,2026-09-08 12:45:11
02625,2625.HK,江蘇宏信,2.81,8.08,7251900,662147178,662147178,597260,12.14,1.1,10,0,0,2026-09-08 12:45:11
00420,420.HK,福田實業,0.573,7.5,2329430,701940448,701940448,135524,17.19,0.33,10,0,0,2026-09-08 12:45:11
00306,306.HK,冠忠巴士集團,1.89,5.59,1353140,901108231,901108231,132916,10.18,0.15,10,0,0,2026-09-08 12:45:11
00727,727.HK,中國豐匯,0.785,-4.03,1573200,998397540,998397540,102357,15.37,0.16,10,0,0,2026-09-08 12:45:11
