code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01166,1166.HK,星凱控股,0.57,3.64,1425000,81205972,81205972,8459,168.46,1.75,10,0,0,2026-09-08 12:48:02
09958,9958.HK,力天影業,0.188,1.62,17022700,94000000,94000000,1659550,10.26,18.11,10,0,0,2026-09-08 12:48:03
08360,8360.HK,簡樸新生活,0.35,37.25,1681680,126720900,126720900,58017,28.99,1.33,10,0,0,2026-09-08 12:48:03
06610,6610.HK,飛天雲動,1.17,-7.14,1544490,152133649,152133649,113000,13.67,1.02,10,0,0,2026-09-08 12:48:03
00118,118.HK,大同機械,0.2,-9.09,725130,172386138,172386138,18696,38.79,0.42,10,0,0,2026-09-08 12:48:01
00897,897.HK,位元堂,0.36,1.41,1421850,401177840,401177840,74016,19.21,0.35,10,0,0,2026-09-08 12:48:02
02529,2529.HK,泓盈城市服務,2.756,4.16,608300,440960000,110240000,11206,54.28,0.14,10,0,0,2026-09-08 12:48:03
01692,1692.HK,登輝控股,1.455,-4.59,832680,522345000,522345000,27562,30.21,0.16,10,0,0,2026-09-08 12:48:02
00567,567.HK,金安智能,0.36,46.94,8678450,580783525,580783525,846063,10.26,1.49,10,0,0,2026-09-08 12:48:02
01463,1463.HK,C-LINK SQ,0.295,15.69,512100,847904192,847904192,37147,13.79,0.06,10,0,0,2026-09-08 12:48:02
02008,2008.HK,鳳凰衛視,1.96,2.62,43761760,978757262,978757262,409913,106.76,4.47,10,0,0,2026-09-08 12:48:02
