code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08472,8472.HK,立高控股,0.212,-3.64,1418394,24422400,24422400,37618,37.7,5.81,10,0,0,2026-09-08 01:34:32
08178,8178.HK,中國信息科技,0.165,0.0,567074,28397681,28397681,23435,24.2,2.0,10,0,0,2026-09-08 01:34:32
02113,2113.HK,世紀集團國際,0.163,-6.32,8327745,131174250,131174250,299562,27.8,6.35,10,0,0,2026-09-08 01:34:32
00905,905.HK,胡桃資本,0.142,29.09,648817,149171126,149171126,48374,13.41,0.43,10,0,0,2026-09-08 01:34:32
01792,1792.HK,CMON,0.85,1.19,4301311,210528000,210528000,66201,64.97,2.04,10,0,0,2026-09-08 01:34:32
02370,2370.HK,力高健康生活,1.1,-3.51,1553250,220000000,220000000,76678,20.26,0.71,10,0,0,2026-09-08 01:34:32
00520,520.HK,呷哺呷哺,0.28,14.75,1555170,304128855,304128855,143389,10.85,0.51,10,0,0,2026-09-08 01:34:32
02227,2227.HK,守益控股,0.34,6.25,819500,311304000,311304000,42762,19.16,0.26,10,0,0,2026-09-08 01:34:32
08350,8350.HK,立橋證券控股,0.38,0.0,5016040,361024320,361024320,26128,191.98,1.39,10,0,0,2026-09-08 01:34:32
01622,1622.HK,力高集團,0.126,-13.7,863610,447502775,447502775,75221,11.48,0.19,10,0,0,2026-09-08 01:34:32
02573,2573.HK,新琪安,5.52,15.0,1751030,531196412,531196412,107052,16.36,0.33,10,0,0,2026-09-08 01:34:32
08148,8148.HK,悟喜生活,1.5,-14.29,770284,687225600,687225600,51918,14.84,0.11,10,0,0,2026-09-08 01:34:32
