code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08176,8176.HK,超人智能,0.081,-34.68,2314600,57955559,57955559,6557,353.0,3.99,10,0,0,2026-09-08 12:45:56
02528,2528.HK,尚晉國際控股,0.202,-8.18,1255860,80800000,80800000,44196,28.42,1.55,10,0,0,2026-09-08 12:45:56
00810,810.HK,中國鑄晨81,0.12,8.11,1975950,85530138,85530138,14485,136.41,2.31,10,0,0,2026-09-08 12:45:55
01722,1722.HK,建鵬控股,0.082,43.86,720600,90200000,90200000,27260,26.43,0.8,10,0,0,2026-09-08 12:45:55
01069,1069.HK,中國健康科技集團,0.333,3.42,2487750,102821296,102821296,218314,11.4,2.42,10,0,0,2026-09-08 12:45:55
00784,784.HK,愛生命國際,0.149,22.13,1021300,119200000,119200000,80160,12.74,0.86,10,0,0,2026-09-08 12:45:55
08317,8317.HK,財華社集團,0.125,-0.79,2516870,124976020,124976020,8570,293.68,2.01,10,0,0,2026-09-08 12:45:56
08637,8637.HK,元續科技,1.5,-6.25,14544900,224553000,224553000,1024110,14.2,6.48,10,0,0,2026-09-08 12:45:56
00893,893.HK,中國鐵鈦,0.106,26.19,3780320,238395633,238395633,166051,22.77,1.59,10,0,0,2026-09-08 12:45:55
00731,731.HK,建發新勝,0.19,0.53,619370,268774158,268774158,50226,12.33,0.23,10,0,0,2026-09-08 12:45:55
08029,8029.HK,中投金融科技集團,1.06,58.21,1593800,296886518,296886518,19679,80.99,0.54,10,0,0,2026-09-08 12:45:56
06909,6909.HK,百得利控股,0.517,0.0,2207600,321832500,321832500,11845,186.37,0.69,10,0,0,2026-09-08 12:45:56
00471,471.HK,中播數據,0.679,22.56,5864700,325758490,325758490,223085,26.29,1.8,10,0,0,2026-09-08 12:45:55
00166,166.HK,新時代集團控股,0.051,2.0,775850,445830626,445830626,34778,22.31,0.17,10,0,0,2026-09-08 12:45:55
06829,6829.HK,龍升集團控股,1.88,62.07,6358500,541440000,541440000,372311,17.08,1.17,10,0,0,2026-09-08 12:45:56
00265,265.HK,港譽智慧城市服務,2.44,22.61,670040,630597284,630597284,59405,11.28,0.11,10,0,0,2026-09-08 12:45:55
08246,8246.HK,中華燃氣,1.264,113.51,4470090,748544592,748544592,23027,194.12,0.6,10,0,0,2026-09-08 12:45:56
06898,6898.HK,中國鋁罐,0.828,6.43,1724620,779480028,779480028,22432,76.88,0.22,10,0,0,2026-09-08 12:45:56
