code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08125,8125.HK,榮記萬通,0.295,-1.67,894840,63936138,63936138,31789,28.15,1.4,10,0,0,2026-09-08 12:45:48
01894,1894.HK,恆益控股,0.496,0.0,1528490,115745072,115745072,111776,13.67,1.32,10,0,0,2026-09-08 12:45:47
02108,2108.HK,K2 F&B,0.221,0.45,935820,176800000,176800000,11449,81.74,0.53,10,0,0,2026-09-08 12:45:48
02132,2132.HK,譽燊豐控股,0.175,86.17,3136680,280000000,280000000,112724,27.83,1.12,10,0,0,2026-09-08 12:45:48
00689,689.HK,長盈集團(控股),0.172,9.55,2499340,319529854,319529854,222026,11.26,0.78,10,0,0,2026-09-08 12:45:47
01912,1912.HK,康特隆,0.96,20.0,4343770,442761440,442761440,34907,124.44,0.98,10,0,0,2026-09-08 12:45:47
01878,1878.HK,南戈壁,2.26,-6.61,8764900,837441391,837441391,577280,15.18,1.05,10,0,0,2026-09-08 12:45:47
00929,929.HK,國際精密,0.842,39.87,17595150,885997982,885997982,1672170,10.52,1.99,10,0,0,2026-09-08 12:45:47
01037,1037.HK,雲智匯科技,1.26,103.23,165846510,889778544,889778544,2244330,73.9,18.64,10,0,0,2026-09-08 12:45:47
01082,1082.HK,源宇宙教育,1.58,4.64,1102200,960714070,960714070,80828,13.64,0.11,10,0,0,2026-09-08 12:45:47
