code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01825,1825.HK,STERLING GP,1.13,2.73,553400,46863360,46863360,27626,20.03,1.18,10,0,0,2026-09-08 12:47:12
01695,1695.HK,椰豐集團,0.091,7.06,523400,98280000,98280000,14790,35.39,0.53,10,0,0,2026-09-08 12:47:12
00379,379.HK,恆嘉融資租賃,0.064,-8.57,503180,107987377,107987377,16875,29.82,0.47,10,0,0,2026-09-08 12:47:12
01413,1413.HK,鑄帝控股,0.335,1.21,5497920,109880000,109880000,455414,12.07,5.0,10,0,0,2026-09-08 12:47:12
00164,164.HK,中國寶力科技,0.39,1.3,3301650,136212462,136212462,108240,30.5,2.42,10,0,0,2026-09-08 12:47:12
00747,747.HK,沈陽公用發展股份,0.095,10.47,734710,139590720,57510720,56529,13.0,0.53,10,0,0,2026-09-08 12:47:12
01679,1679.HK,瑞斯康集團,0.65,38.3,2419740,140278996,140278996,150439,16.08,1.72,10,0,0,2026-09-08 12:47:12
08326,8326.HK,同景新能源,0.162,0.62,4030950,198774000,198774000,271255,14.86,2.03,10,0,0,2026-09-08 12:47:12
01460,1460.HK,揚科集團,0.285,5.56,1280120,250113239,250113239,1816,704.91,0.51,10,0,0,2026-09-08 12:47:12
02372,2372.HK,偉立控股,0.325,14.04,3414500,260000000,260000000,37170,91.86,1.31,10,0,0,2026-09-08 12:47:12
01182,1182.HK,勝龍國際,0.83,18.57,637130,282876091,282876091,45972,13.86,0.23,10,0,0,2026-09-08 12:47:12
01332,1332.HK,透雲生物,0.101,-61.15,94912980,283401167,283401167,1154337,82.22,33.49,10,0,0,2026-09-08 12:47:12
01793,1793.HK,偉工控股,0.365,30.36,2890020,292000000,292000000,259410,11.14,0.99,10,0,0,2026-09-08 12:47:12
03816,3816.HK,KFM金德,0.51,13.33,590120,306000000,306000000,36308,16.25,0.19,10,0,0,2026-09-08 12:47:12
00471,471.HK,中播數據,0.68,33.6,6061600,326238252,326238252,333891,18.15,1.86,10,0,0,2026-09-08 12:47:12
08029,8029.HK,中投金融科技集團,1.3,8.33,14110550,364106107,364106107,374015,37.73,3.88,10,0,0,2026-09-08 12:47:12
00851,851.HK,盛源控股,0.42,37.7,2199670,370427627,370427627,42657,51.57,0.59,10,0,0,2026-09-08 12:47:12
01985,1985.HK,美高域,1.31,5.65,1951380,401349940,401349940,41794,46.69,0.49,10,0,0,2026-09-08 12:47:12
03860,3860.HK,EPS創健科技,0.75,11.94,633700,436822378,436822378,53990,11.74,0.15,10,0,0,2026-09-08 12:47:12
03348,3348.HK,中國鵬飛集團,1.231,6.95,4059780,615500000,615500000,88860,45.69,0.66,10,0,0,2026-09-08 12:47:12
00419,419.HK,弘毅文化集團,0.405,5.19,1780770,711647532,711647532,145044,12.28,0.25,10,0,0,2026-09-08 12:47:12
01483,1483.HK,網譽科技,1.03,1.98,3503100,844033500,844033500,68650,51.03,0.42,10,0,0,2026-09-08 12:47:12
