code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
06108,6108.HK,新銳醫藥,0.249,-2.35,1061150,49953550,49953550,11526,92.07,2.12,10,0,0,2026-09-08 12:47:14
03321,3321.HK,中科集團控股,0.78,41.82,800080,60582288,60582288,29701,26.94,1.32,10,0,0,2026-09-08 12:47:14
08201,8201.HK,寶聯控股,0.149,86.25,954220,80460000,80460000,5022,190.01,1.19,10,0,0,2026-09-08 12:47:14
08159,8159.HK,新華聯合投資,0.101,26.25,647940,81284800,81284800,6822,94.98,0.8,10,0,0,2026-09-08 12:47:14
01069,1069.HK,中國健康科技集團,0.3,-2.28,722350,92631798,92631798,51817,13.94,0.78,10,0,0,2026-09-08 12:47:14
01552,1552.HK,BHCC HOLDING,0.25,0.0,1665500,200000000,200000000,155210,10.73,0.83,10,0,0,2026-09-08 12:47:14
01130,1130.HK,中國環境資源,0.53,3.92,4827520,298320648,298320648,359998,13.41,1.62,10,0,0,2026-09-08 12:47:14
02023,2023.HK,中國綠島科技,0.75,1.35,1179600,368850000,368850000,5980,197.26,0.32,10,0,0,2026-09-08 12:47:14
02211,2211.HK,大健康國際,5.01,14.38,114175790,553836552,553836552,11166680,10.22,20.62,10,0,0,2026-09-08 12:47:14
00918,918.HK,龍翼航空科技,0.6,0.0,594250,668441495,668441495,29866,19.9,0.09,10,0,0,2026-09-08 12:47:14
00627,627.HK,共生智築,0.495,0.0,4106620,703233265,703233265,36122,113.69,0.58,10,0,0,2026-09-08 12:47:14
