code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00524,524.HK,長城天下,0.355,12.7,664040,83878512,83878512,12667,52.42,0.79,10,0,0,2026-09-08 12:45:39
03708,3708.HK,中國供應鏈產業,0.21,50.0,5906850,152728800,152728800,112584,52.47,3.87,10,0,0,2026-09-08 12:45:40
02132,2132.HK,譽燊豐控股,0.11,12.24,576070,176000000,176000000,4574,125.94,0.33,10,0,0,2026-09-08 12:45:40
00094,94.HK,綠心集團,0.07,84.21,3551900,194774061,194774061,48600,73.08,1.82,2,1,0,2026-09-08 12:45:39
01949,1949.HK,佰達國際控股,0.9,-21.05,2899330,207360000,207360000,265548,10.92,1.4,10,0,0,2026-09-08 12:45:39
01245,1245.HK,NIRAKU,0.175,-1.13,912390,209273830,209273830,82996,10.99,0.44,10,0,0,2026-09-08 12:45:39
00862,862.HK,遠見控股,0.56,7.69,1841800,219754666,219754666,116010,15.88,0.84,10,0,0,2026-09-08 12:45:39
00204,204.HK,資本界金控,1.02,2.0,7120630,254036231,254036231,409150,17.4,2.8,10,0,0,2026-09-08 12:45:39
00474,474.HK,信銘生命科技,0.029,52.63,5333480,256885677,256885677,26160,203.88,2.08,10,0,0,2026-09-08 12:45:39
02381,2381.HK,蜆殼電業,0.135,35.0,5125380,270000000,270000000,116919,43.84,1.9,10,0,0,2026-09-08 12:45:40
00822,822.HK,嘉瑞國際,0.32,-7.25,1394500,286003648,286003648,88689,15.72,0.49,10,0,0,2026-09-08 12:45:39
02680,2680.HK,南強控股,4.87,2.74,544180,292200000,292200000,26755,20.34,0.19,10,0,0,2026-09-08 12:45:40
03816,3816.HK,KFM金德,0.49,27.27,1466200,294000000,294000000,111744,13.12,0.5,10,0,0,2026-09-08 12:45:40
01332,1332.HK,透雲生物,0.124,39.33,1043370,347938066,347938066,53761,19.41,0.3,10,0,0,2026-09-08 12:45:39
02122,2122.HK,凱知樂國際,0.305,160.68,36554020,413553857,413553857,1600004,22.85,8.84,10,0,0,2026-09-08 12:45:40
01856,1856.HK,依波路,1.51,0.67,1601440,543988843,543988843,135359,11.83,0.29,10,0,0,2026-09-08 12:45:39
01980,1980.HK,天鴿互動,0.62,-3.12,5308530,685718860,685718860,244399,21.72,0.77,10,0,0,2026-09-08 12:45:39
