code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08103,8103.HK,HMVOD視頻,0.239,74.45,3747340,30938047,30938047,37031,101.19,12.11,10,0,0,2026-09-08 12:46:01
00601,601.HK,稀鎂科技,0.128,28.0,7928400,75852173,75852173,627537,12.63,10.45,10,0,0,2026-09-08 12:46:00
02227,2227.HK,守益控股,0.13,16.07,538400,119028000,119028000,22810,23.6,0.45,10,0,0,2026-09-08 12:46:01
00164,164.HK,中國寶力科技,0.405,0.0,1806350,141451403,141451403,100404,17.99,1.28,10,0,0,2026-09-08 12:46:00
01742,1742.HK,HPC HOLDINGS,0.115,26.37,1136100,184000000,184000000,26510,42.86,0.62,10,0,0,2026-09-08 12:46:01
06839,6839.HK,雲南水務,0.18,-9.55,700380,214778422,65468502,21302,32.88,0.33,10,0,0,2026-09-08 12:46:01
00913,913.HK,港灣數字,0.305,3.39,691080,270548737,270548737,15795,43.75,0.26,10,0,0,2026-09-08 12:46:00
00989,989.HK,中國長白山國際,0.79,33.9,510450,284543733,284543733,39518,12.92,0.18,10,0,0,2026-09-08 12:46:00
01355,1355.HK,生物系統工程,0.162,36.13,1224800,289914834,289914834,35018,34.98,0.42,10,0,0,2026-09-08 12:46:00
01937,1937.HK,佳辰控股,0.29,19.34,1185900,290000000,290000000,62760,18.9,0.41,10,0,0,2026-09-08 12:46:01
01959,1959.HK,中聚投資,0.72,65.52,17715750,381601440,381601440,210077,84.33,4.64,10,0,0,2026-09-08 12:46:01
01945,1945.HK,清科控股,1.3,2.36,912900,382239520,382239520,50190,18.19,0.24,10,0,0,2026-09-08 12:46:01
00938,938.HK,民生國際,0.61,8.93,641020,394791143,394791143,59625,10.75,0.16,10,0,0,2026-09-08 12:46:00
00244,244.HK,先施,0.335,11.67,5546670,440177458,440177458,96541,57.45,1.26,10,0,0,2026-09-08 12:46:00
01596,1596.HK,翼辰實業,0.657,-1.5,771760,589880880,147470220,69931,11.04,0.13,10,0,0,2026-09-08 12:46:01
00672,672.HK,眾安集團,0.136,-0.73,2394820,766470133,766470133,197632,12.12,0.31,10,0,0,2026-09-08 12:46:00
