code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02110,2110.HK,天成控股,0.122,4.27,936420,5270400,5270400,6231,150.28,17.77,10,0,0,2026-09-08 12:45:55
08293,8293.HK,星亞控股,0.21,6.06,2000680,45158420,45158420,13912,143.81,4.43,10,0,0,2026-09-08 12:45:55
08221,8221.HK,高裕金融,1.18,12.38,5721000,56168000,56168000,55842,102.45,10.19,10,0,0,2026-09-08 12:45:55
00130,130.HK,慕詩國際,0.25,98.41,3014870,71982500,71982500,79,38162.91,4.19,10,0,0,2026-09-08 12:45:54
01421,1421.HK,恆昌集團國際,0.395,-1.25,5178400,79077104,79077104,37652,137.53,6.55,10,0,0,2026-09-08 12:45:54
00784,784.HK,愛生命國際,0.122,45.24,562300,97600000,97600000,23930,23.5,0.58,10,0,0,2026-09-08 12:45:54
01850,1850.HK,美好生活集團控股,0.74,19.35,7684630,127872000,127872000,595377,12.91,6.01,10,0,0,2026-09-08 12:45:54
00397,397.HK,嬴集團,0.044,-8.33,7306930,150604920,150604920,102303,71.42,4.85,10,0,0,2026-09-08 12:45:54
01957,1957.HK,大人國際,0.265,-3.64,4096100,166420000,166420000,374580,10.94,2.46,10,0,0,2026-09-08 12:45:54
08350,8350.HK,立橋證券控股,0.219,30.36,1105320,208064016,208064016,80215,13.78,0.53,10,0,0,2026-09-08 12:45:55
02258,2258.HK,華滋國際海洋,0.289,29.02,996890,238540600,238540600,6443,154.72,0.42,10,0,0,2026-09-08 12:45:55
01953,1953.HK,賽孚迅國際,0.198,27.74,2945070,249480000,249480000,61444,47.93,1.18,10,0,0,2026-09-08 12:45:54
00556,556.HK,泛亞環保,0.31,10.71,747130,311494461,311494461,63832,11.7,0.24,10,0,0,2026-09-08 12:45:54
03773,3773.HK,銀盛數惠,1.64,-1.2,1412520,680600000,680600000,127896,11.04,0.21,10,0,0,2026-09-08 12:45:55
00776,776.HK,帝國科技集團,1.177,54.26,18818190,790752796,790752796,932053,20.19,2.38,10,0,0,2026-09-08 12:45:54
