code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08007,8007.HK,環球戰略集團,0.255,3.66,3323530,57710944,57710944,4439,748.71,5.76,10,0,0,2026-09-08 12:45:44
06108,6108.HK,新銳醫藥,0.42,9.09,642520,84258999,84258999,43849,14.65,0.76,10,0,0,2026-09-08 12:45:44
08268,8268.HK,智城發展控股,0.48,-2.04,1051040,138240000,138240000,87193,12.05,0.76,10,0,0,2026-09-08 12:45:44
02203,2203.HK,腦洞科技,0.207,13.11,1691600,165600000,165600000,142920,11.84,1.02,10,0,0,2026-09-08 12:45:43
00379,379.HK,恆嘉融資租賃,0.105,40.0,724530,177166790,177166790,10713,67.63,0.41,10,0,0,2026-09-08 12:45:43
01312,1312.HK,華控康泰,0.04,42.86,5100190,223542871,223542871,38345,133.01,2.28,10,0,0,2026-09-08 12:45:43
01105,1105.HK,星島,0.29,13.73,6039830,255357475,255357475,23266,259.6,2.37,10,0,0,2026-09-08 12:45:43
02080,2080.HK,奧克斯國際,0.53,29.27,2343300,261281520,261281520,34350,68.22,0.9,10,0,0,2026-09-08 12:45:43
01460,1460.HK,揚科集團,0.325,-4.41,585400,285216851,285216851,13788,42.46,0.21,10,0,0,2026-09-08 12:45:43
02101,2101.HK,福祿控股,0.749,0.0,1556760,304109644,304109644,125348,12.42,0.51,10,0,0,2026-09-08 12:45:43
00875,875.HK,從玉智農,0.48,41.18,15177070,335542354,335542354,1017119,14.92,4.52,10,0,0,2026-09-08 12:45:43
01222,1222.HK,宏安集團,0.03,11.11,1222650,406160908,406160908,111582,10.96,0.3,10,0,0,2026-09-08 12:45:43
00897,897.HK,位元堂,0.45,18.42,12632940,501472300,501472300,223494,56.52,2.52,10,0,0,2026-09-08 12:45:43
01118,1118.HK,高力集團,0.975,4.28,681300,560018675,560018675,30960,22.01,0.12,10,0,0,2026-09-08 12:45:43
01183,1183.HK,澳能建設,0.165,-0.6,952810,656818666,656818666,94795,10.05,0.15,10,0,0,2026-09-08 12:45:43
00918,918.HK,龍翼航空科技,0.59,19.19,4731750,657300804,657300804,30334,155.99,0.72,10,0,0,2026-09-08 12:45:43
