code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08341,8341.HK,艾碩控股,0.218,62.69,3832190,52320000,52320000,45750,83.76,7.32,10,0,0,2026-09-08 12:46:58
00248,248.HK,香港通訊國際控股,0.291,-15.41,753140,67948387,67948387,4611,163.34,1.11,10,0,0,2026-09-08 12:46:57
00048,48.HK,中國汽車內飾,0.162,14.08,776460,70921617,70921617,40828,19.02,1.09,10,0,0,2026-09-08 12:46:57
02178,2178.HK,百勤油服,0.072,44.0,763210,124320577,124320577,13958,54.68,0.61,10,0,0,2026-09-08 12:46:58
00312,312.HK,歲寶百貨,0.087,7.41,520300,217065000,217065000,49316,10.55,0.24,10,0,0,2026-09-08 12:46:57
00865,865.HK,建德國際控股,0.04,8.11,715510,233519588,233519588,28837,24.81,0.31,10,0,0,2026-09-08 12:46:57
03313,3313.HK,雅高控股,1.65,3.12,783800,234647262,234647262,54631,14.35,0.33,10,0,0,2026-09-08 12:46:58
01538,1538.HK,中奧到家,0.375,2.74,559770,320456250,320456250,20148,27.78,0.17,10,0,0,2026-09-08 12:46:58
00970,970.HK,新耀萊,0.53,1.92,755740,357941950,357941950,61496,12.29,0.21,10,0,0,2026-09-08 12:46:57
00022,22.HK,茂盛控股,9.75,20.37,8972360,383445631,383445631,408191,21.98,2.34,10,0,0,2026-09-08 12:46:57
00943,943.HK,中證國際,0.212,8.72,787030,436847461,436847461,37846,20.8,0.18,9,1,0,2026-09-08 12:46:57
01667,1667.HK,迪米生活控股,0.48,17.07,1821200,460800000,460800000,67145,27.12,0.4,10,0,0,2026-09-08 12:46:58
01612,1612.HK,永勝醫療,0.844,4.98,2024040,557123414,557123414,167579,12.08,0.36,10,0,0,2026-09-08 12:46:58
02187,2187.HK,智欣集團控股,0.63,21.15,2481100,565488000,565488000,185170,13.4,0.44,10,0,0,2026-09-08 12:46:58
