code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08401,8401.HK,華夏水務集團,0.044,37.5,512074,35781267,35781267,24180,21.18,1.43,10,0,0,2026-09-08 12:49:48
08163,8163.HK,聲揚集團,0.039,0.0,4017940,39984969,39984969,7460,538.6,10.05,10,0,0,2026-09-08 12:49:48
01400,1400.HK,滿地科技股份,0.016,-11.11,1375440,60828278,60828278,92488,14.87,2.26,10,0,0,2026-09-08 12:49:47
09958,9958.HK,力天影業,0.165,-15.82,40568617,82500000,82500000,1244602,32.6,49.17,10,0,0,2026-09-08 12:49:48
01156,1156.HK,CHINANEWENERGY,0.32,30.61,5381865,226467417,226467417,136920,39.31,2.38,10,0,0,2026-09-08 12:49:47
01132,1132.HK,橙天嘉禾,0.081,10.96,647265,226773193,226773193,37510,17.26,0.29,10,0,0,2026-09-08 12:49:47
00329,329.HK,東建國際,0.171,-10.0,969152,256457236,256457236,9724,99.67,0.38,2,1,0,2026-09-08 12:49:46
03450,3450.HK,GX35美債,55.44,0.33,717536,379209600,,1383,518.83,0.19,2,1,0,2026-09-08 12:49:47
01641,1641.HK,紅星冷鏈,4.6,5.26,6876760,452009800,113005734,102081,67.37,1.52,10,0,0,2026-09-08 12:49:47
02405,2405.HK,力盟科技,0.65,0.0,1482120,520000000,520000000,84622,17.51,0.29,10,0,0,2026-09-08 12:49:47
00587,587.HK,海螺環保,0.285,-10.94,2196905,520628042,520628042,151131,14.54,0.42,2,1,0,2026-09-08 12:49:46
01461,1461.HK,中泰期貨,0.65,20.37,768750,651235000,180108500,6165,124.7,0.12,2,1,0,2026-09-08 12:49:47
09689,9689.HK,金泰豐國際控股,0.69,0.0,1192560,770040000,770040000,28008,42.58,0.15,10,0,0,2026-09-08 12:49:48
