code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08018,8018.HK,匯財金融投資,0.05,35.14,1040620,25211647,25211647,65994,15.77,4.13,10,0,0,2026-09-08 12:45:43
08472,8472.HK,立高控股,0.37,4.23,1305360,42624000,42624000,50429,25.89,3.06,10,0,0,2026-09-08 12:45:43
08111,8111.HK,中國科技產業集團,0.158,-1.25,1094780,72834316,72834316,2990,366.15,1.5,10,0,0,2026-09-08 12:45:43
01239,1239.HK,TEAMWAY INTL GP,0.232,-4.13,656980,100692159,100692159,53505,12.28,0.65,10,0,0,2026-09-08 12:45:42
00574,574.HK,百信國際,0.052,48.57,676910,103509955,103509955,5627,120.3,0.65,10,0,0,2026-09-08 12:45:42
01749,1749.HK,杉杉品牌,0.78,-8.24,1098630,104052000,26052000,95055,11.56,1.06,10,0,0,2026-09-08 12:45:42
00491,491.HK,英皇文化產業,0.043,22.86,894760,138173658,138173658,21896,40.86,0.65,10,0,0,2026-09-08 12:45:42
09958,9958.HK,力天影業,0.28,-13.85,2865000,140000000,140000000,248610,11.52,2.05,10,0,0,2026-09-08 12:45:43
02340,2340.HK,升柏控股,0.186,3.91,669760,142238478,142238478,39443,16.98,0.47,10,0,0,2026-09-08 12:45:43
00756,756.HK,森美控股,0.6,0.0,901260,204334959,204334959,52581,17.14,0.44,10,0,0,2026-09-08 12:45:42
09998,9998.HK,光榮控股,0.295,63.89,3639810,236000000,236000000,51115,71.21,1.54,10,0,0,2026-09-08 12:45:43
00876,876.HK,佳兆業健康,2.7,20.0,22198720,279808436,279808436,1466087,15.14,7.93,10,0,0,2026-09-08 12:45:42
01978,1978.HK,敘福樓集團,0.41,2.5,961860,328000000,328000000,41666,23.09,0.29,10,0,0,2026-09-08 12:45:42
06182,6182.HK,乙德投資控股,0.51,0.0,1297440,408000000,408000000,115116,11.27,0.32,10,0,0,2026-09-08 12:45:43
03395,3395.HK,吉星新能源,0.47,38.24,8402600,408567521,408567521,705640,11.91,2.06,10,0,0,2026-09-08 12:45:43
01543,1543.HK,中盈盛達融資擔保,0.32,3.23,1308440,499453660,177396267,31117,42.05,0.26,10,0,0,2026-09-08 12:45:42
08368,8368.HK,中國創意控股,0.74,1.37,4886740,512241112,512241112,32888,148.59,0.95,10,0,0,2026-09-08 12:45:43
01094,1094.HK,承輝國際,0.76,-6.17,15332210,540371562,540371562,465444,32.94,2.84,10,0,0,2026-09-08 12:45:42
03893,3893.HK,易緯集團,0.67,83.56,4346350,706719898,706719898,84239,51.6,0.62,10,0,0,2026-09-08 12:45:43
01660,1660.HK,七元投資,0.149,13.74,28579460,923055000,923055000,2385112,11.98,3.1,10,0,0,2026-09-08 12:45:42
00167,167.HK,IDT INT'L,1.85,30.28,10220130,961970735,961970735,810733,12.61,1.06,10,0,0,2026-09-08 12:45:42
