code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08430,8430.HK,春能控股,0.079,3.95,504280,13179981,13179981,713,706.97,3.83,10,0,0,2026-09-08 07:26:41
03460,3460.HK,華夏SOL,4.014,6.25,1724055,65428200,,165599,10.41,2.64,10,0,0,2026-09-08 07:26:41
00076,76.HK,誼礫控股,0.162,20.0,4583315,71993460,71993460,71760,63.87,6.37,10,0,0,2026-09-08 07:26:40
00065,65.HK,弘海高新資源,0.295,9.26,768660,72433390,72433390,11474,66.99,1.06,10,0,0,2026-09-08 07:26:40
00254,254.HK,國家聯合資源,0.2,49.25,2830726,135152568,135152568,205892,13.75,2.09,10,0,0,2026-09-08 07:26:40
02497,2497.HK,富景中國控股,0.595,-4.03,1690010,297500000,297500000,67961,24.87,0.57,10,0,0,2026-09-08 07:26:41
00124,124.HK,粵海置地,0.201,1.01,784432,344018907,344018907,69589,11.27,0.23,10,0,0,2026-09-08 07:26:40
00114,114.HK,興利集團,0.67,-6.94,1038425,405008811,405008811,59224,17.53,0.26,10,0,0,2026-09-08 07:26:40
09919,9919.HK,艾德韋宣集團,0.75,-2.6,774640,558163500,558163500,47452,16.32,0.14,10,0,0,2026-09-08 07:26:41
02251,2251.HK,鷹瞳科技-B,9.57,0.0,6374300,966773965,966773965,70730,90.12,0.66,10,0,0,2026-09-08 07:26:41
