code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01063,1063.HK,新確科技(新),0.134,4.69,2447870,41232780,41232780,58530,41.82,5.94,10,0,0,2026-09-08 12:45:40
08221,8221.HK,高裕金融,1.02,0.0,2707650,48552000,48552000,34836,77.73,5.58,10,0,0,2026-09-08 12:45:41
08118,8118.HK,中資國際控股,0.12,-6.25,1627400,60000000,60000000,97370,16.71,2.71,10,0,0,2026-09-08 12:45:41
00923,923.HK,綜合環保集團,0.014,-6.67,1089990,67522126,67522126,14503,75.16,1.61,10,0,0,2026-09-08 12:45:40
08027,8027.HK,吉輝控股,0.1,2.04,782400,71040000,71040000,135,5795.56,1.1,10,0,0,2026-09-08 12:45:41
01421,1421.HK,恆昌集團國際,0.42,7.69,1719800,84081984,84081984,92141,18.66,2.05,10,0,0,2026-09-08 12:45:40
01718,1718.HK,宏基集團控股,0.305,1.67,1757730,92756600,92756600,108696,16.17,1.89,10,0,0,2026-09-08 12:45:40
08160,8160.HK,GOLDWAY EDU,0.44,0.0,2136000,94508454,94508454,15168,140.82,2.26,10,0,0,2026-09-08 12:45:41
08321,8321.HK,泰錦控股,0.225,0.0,967500,120690000,120690000,8550,113.16,0.8,10,0,0,2026-09-08 12:45:41
08535,8535.HK,熒德控股,0.105,20.69,5627600,126000000,126000000,149134,37.74,4.47,10,0,0,2026-09-08 12:45:41
08268,8268.HK,智城發展控股,0.5,33.33,643640,144000000,144000000,23765,27.08,0.45,10,0,0,2026-09-08 12:45:41
01996,1996.HK,弘陽地產,0.055,12.24,638320,183639390,183639390,4696,135.93,0.35,10,0,0,2026-09-08 12:45:40
01305,1305.HK,偉志控股,0.89,0.0,2783960,192797140,192797140,20795,133.88,1.44,10,0,0,2026-09-08 12:45:40
00199,199.HK,德祥地產,0.22,0.46,1464500,239500380,239500380,145419,10.07,0.61,10,0,0,2026-09-08 12:45:40
03778,3778.HK,中國織材控股,3.05,0.0,6969760,381966750,381966750,3488,1998.21,1.82,10,0,0,2026-09-08 12:45:41
00124,124.HK,粵海置地,0.305,8.93,7911740,522018739,522018739,789870,10.02,1.52,10,0,0,2026-09-08 12:45:40
01577,1577.HK,匯鑫小貸,0.773,-4.92,817540,525640000,139140000,23758,34.41,0.16,10,0,0,2026-09-08 12:45:40
01176,1176.HK,珠光控股,0.063,3.28,1587090,557589863,557589863,133515,11.89,0.28,10,0,0,2026-09-08 12:45:40
00519,519.HK,諾科達科技,0.201,47.79,24357660,614076254,614076254,764843,31.85,3.97,10,0,0,2026-09-08 12:45:40
01565,1565.HK,成實外教育,0.209,10.0,1230940,634688483,634688483,107923,11.41,0.19,10,0,0,2026-09-08 12:45:40
01780,1780.HK,榮尊國際控股,1.12,3.7,2570250,694400000,694400000,216125,11.89,0.37,10,0,0,2026-09-08 12:45:40
01980,1980.HK,天鴿互動,0.63,1.61,11496060,696778842,696778842,682548,16.84,1.65,10,0,0,2026-09-08 12:45:40
01660,1660.HK,七元投資,0.119,-1.65,9113110,737205000,737205000,11407,798.91,1.24,10,0,0,2026-09-08 12:45:40
00337,337.HK,綠地香港,0.275,11.34,9196060,767768288,767768288,811833,11.33,1.2,10,0,0,2026-09-08 12:45:40
01569,1569.HK,民生教育,0.207,20.35,2614950,873068040,873068040,133277,19.62,0.3,10,0,0,2026-09-08 12:45:40
