code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08121,8121.HK,國恩控股,0.87,27.94,1701600,130534800,130534800,4176,407.47,1.3,10,0,0,2026-09-08 12:45:25
03666,3666.HK,上海小南國,0.051,70.0,7687570,135437487,135437487,55282,139.06,5.68,10,0,0,2026-09-08 12:45:25
06158,6158.HK,正榮地產,0.038,-9.52,1284810,165974728,165974728,95071,13.51,0.77,10,0,0,2026-09-08 12:45:25
02108,2108.HK,K2 F&B,0.211,-3.65,13257040,168800000,168800000,8075,1641.74,7.85,10,0,0,2026-09-08 12:45:25
01792,1792.HK,CMON,0.73,-3.44,671370,180806400,180806400,26880,24.98,0.37,10,0,0,2026-09-08 12:45:25
00865,865.HK,建德國際控股,0.039,8.33,1242440,227681598,227681598,61188,20.31,0.55,10,0,0,2026-09-08 12:45:25
01001,1001.HK,滬港聯合,0.365,-2.67,569420,232325535,232325535,18852,30.2,0.25,10,0,0,2026-09-08 12:45:25
08239,8239.HK,首都金融控股,2.4,-4.0,2985750,234645506,234645506,222280,13.43,1.27,10,0,0,2026-09-08 12:45:25
01617,1617.HK,南方通信,0.15,25.0,18931880,243936000,243936000,156273,121.15,7.76,10,0,0,2026-09-08 12:45:25
00689,689.HK,長盈集團(控股),0.149,3.47,1970460,276802025,276802025,91885,21.44,0.71,10,0,0,2026-09-08 12:45:25
00723,723.HK,信保環球控股,0.275,1.85,4699810,300806417,300806417,463262,10.15,1.56,10,0,0,2026-09-08 12:45:25
03368,3368.HK,百盛集團,0.123,39.77,7180620,324047467,324047467,339206,21.17,2.22,10,0,0,2026-09-08 12:45:25
01925,1925.HK,曠世芳香,1.09,-8.4,1880780,441495780,441495780,148608,12.66,0.43,10,0,0,2026-09-08 12:45:25
00330,330.HK,思捷環球,1.66,56.6,15410220,469915678,469915678,181828,84.75,3.28,10,0,0,2026-09-08 12:45:25
01334,1334.HK,瑞昌國際控股,0.99,1.02,729050,495000000,495000000,15696,46.45,0.15,10,0,0,2026-09-08 12:45:25
