code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00682,682.HK,超大現代,0.35,32.08,2090010,69205193,69205193,92898,22.5,3.02,10,0,0,2026-09-08 12:45:41
08131,8131.HK,諾亞智能,0.128,26.73,2646240,92059026,92059026,303,8733.47,2.87,10,0,0,2026-09-08 12:45:42
00889,889.HK,連達科技控股,0.365,21.67,1277130,116800000,116800000,30897,41.34,1.09,10,0,0,2026-09-08 12:45:41
00932,932.HK,順騰國際控股,0.042,40.0,7415380,130531524,130531524,45549,162.8,5.68,10,0,0,2026-09-08 12:45:41
01987,1987.HK,BENG SOON MACH,0.199,37.24,5795700,199000000,199000000,34546,167.77,2.91,10,0,0,2026-09-08 12:45:41
00876,876.HK,佳兆業健康,2.25,95.65,14070220,233173696,233173696,62325,225.76,6.03,10,0,0,2026-09-08 12:45:41
02371,2371.HK,創聯控股,0.35,-2.78,1022670,240932632,240932632,81909,12.49,0.42,10,0,0,2026-09-08 12:45:42
02280,2280.HK,慧聰集團,0.198,26.92,847240,259366362,259366362,58509,14.48,0.33,10,0,0,2026-09-08 12:45:42
02012,2012.HK,陽光油砂,0.66,33.33,23183640,469493933,469493933,489049,47.41,4.94,10,0,0,2026-09-08 12:45:41
00381,381.HK,權識國際,0.435,27.94,6057220,578734669,578734669,394886,15.34,1.05,10,0,0,2026-09-08 12:45:41
00528,528.HK,金達控股,1.1,0.0,647500,692645800,692645800,26242,24.67,0.09,10,0,0,2026-09-08 12:45:41
01660,1660.HK,七元投資,0.131,10.08,14626910,811545000,811545000,922421,15.86,1.8,10,0,0,2026-09-08 12:45:41
00237,237.HK,安全貨倉,2.03,-4.25,550600,822150000,822150000,41778,13.18,0.07,10,0,0,2026-09-08 12:45:41
01502,1502.HK,金融街物業,2.233,2.76,3276330,834025500,231115500,214694,15.26,0.39,10,0,0,2026-09-08 12:45:41
02486,2486.HK,普樂師集團控股,7.85,28.69,1219330,888679660,888679660,6587,185.11,0.14,10,0,0,2026-09-08 12:45:42
