code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01862,1862.HK,景瑞控股,0.018,38.46,3104970,27698638,27698638,202855,15.31,11.21,10,0,0,2026-09-08 12:45:00
02608,2608.HK,陽光100中國,0.012,0.0,764100,30609738,30609738,59531,12.84,2.5,10,0,0,2026-09-08 12:45:00
01237,1237.HK,中科生物,0.67,34.0,663670,64344824,64344824,47693,13.92,1.03,10,0,0,2026-09-08 12:45:00
02358,2358.HK,久融控股,0.012,20.0,1655040,65664000,65664000,12530,132.09,2.52,10,0,0,2026-09-08 12:45:00
00197,197.HK,亨泰,0.315,32.35,1308220,65901293,65901293,98984,13.22,1.99,10,0,0,2026-09-08 12:45:00
03938,3938.HK,LFG投資控股,0.198,19.28,1265830,97113139,97113139,16826,75.23,1.3,10,0,0,2026-09-08 12:45:00
01059,1059.HK,看通集團,0.38,0.0,825750,142512732,142512732,25401,32.51,0.58,10,0,0,2026-09-08 12:45:00
01549,1549.HK,永豐集團控股,0.098,16.67,589100,151900000,151900000,14930,39.46,0.39,10,0,0,2026-09-08 12:45:00
01079,1079.HK,松景科技,0.101,48.53,3234260,216145313,216145313,90565,35.71,1.5,10,0,0,2026-09-08 12:45:00
08123,8123.HK,華億金控,0.659,10.02,850750,227123231,227123231,522,1629.79,0.37,10,0,0,2026-09-08 12:45:00
01822,1822.HK,中木國際,0.135,1.5,1177530,266462644,266462644,19255,61.15,0.44,10,0,0,2026-09-08 12:45:00
02699,2699.HK,新明中國,12.707,6.59,2946460,334203097,334203097,208233,14.15,0.88,10,0,0,2026-09-08 12:45:00
06118,6118.HK,奧星生命科技,0.71,4.41,1999500,363933220,363933220,174555,11.45,0.55,10,0,0,2026-09-08 12:45:00
00969,969.HK,華聯國際,0.168,54.13,1671730,368118240,368118240,16297,102.58,0.45,10,0,0,2026-09-08 12:45:00
06860,6860.HK,指尖悅動,0.238,17.82,5338200,456504944,456504944,419500,12.73,1.17,10,0,0,2026-09-08 12:45:00
02146,2146.HK,榮萬家,1.28,1.59,3560700,481280000,120320000,333687,10.67,0.74,10,0,0,2026-09-08 12:45:00
00334,334.HK,華顯光電,0.315,16.67,3554480,666006998,666006998,196278,18.11,0.53,10,0,0,2026-09-08 12:45:00
01980,1980.HK,天鴿互動,0.64,-1.54,5901760,707838824,707838824,268060,22.02,0.83,10,0,0,2026-09-08 12:45:00
00159,159.HK,布萊克萬礦業,0.089,-1.11,909600,825940660,825940660,20320,44.76,0.11,10,0,0,2026-09-08 12:45:00
