code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01862,1862.HK,景瑞控股,0.011,10.0,660590,16926945,16926945,27577,23.95,3.9,10,0,0,2026-09-08 12:44:55
01803,1803.HK,北京體育文化-新,0.115,0.0,4546930,19430618,19430618,5360,848.31,23.4,10,0,0,2026-09-08 12:44:55
00243,243.HK,品質國際,0.3,53.85,5565700,103947160,103947160,89626,62.1,5.35,10,0,0,2026-09-08 12:44:55
01049,1049.HK,時富投資,1.38,25.45,1443210,111363490,111363490,64215,22.47,1.3,10,0,0,2026-09-08 12:44:55
00619,619.HK,南華金融,0.45,100.89,10046700,135574682,135574682,9866,1018.32,7.41,10,0,0,2026-09-08 12:44:55
00718,718.HK,太和控股,0.038,-9.52,517290,199500754,199500754,30143,17.16,0.26,10,0,0,2026-09-08 12:44:55
08350,8350.HK,立橋證券控股,0.23,47.44,2261200,218514720,218514720,100040,22.6,1.03,10,0,0,2026-09-08 12:44:56
02263,2263.HK,富石金融,0.28,50.54,3155500,280000000,280000000,134350,23.49,1.13,10,0,0,2026-09-08 12:44:55
00476,476.HK,科軒動力控股,1.0,69.49,24747270,355649109,355649109,523717,47.25,6.96,10,0,0,2026-09-08 12:44:55
01141,1141.HK,民銀資本,0.74,7.25,15054080,811756833,811756833,1135133,13.26,1.85,10,0,0,2026-09-08 12:44:55
00212,212.HK,南洋集團,24.2,0.0,1508800,822019260,822019260,55370,27.25,0.18,10,0,0,2026-09-08 12:44:55
00381,381.HK,權識國際,0.62,26.53,11542050,824863206,824863206,411854,28.02,1.4,10,0,0,2026-09-08 12:44:55
