code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08186,8186.HK,浩盟控股,0.475,53.23,507350,54087604,54087604,48105,10.55,0.94,10,0,0,2026-09-08 12:46:42
08096,8096.HK,賞之味股權,0.124,-0.8,1909140,59675000,59675000,272,7018.9,3.2,10,0,0,2026-09-08 12:46:42
08117,8117.HK,中國基礎能源,0.072,-16.28,603190,73727096,73727096,16251,37.12,0.82,10,0,0,2026-09-08 12:46:42
01025,1025.HK,嘉藝控股,0.24,6.67,11022300,107368186,107368186,153914,71.61,10.27,10,0,0,2026-09-08 12:46:42
08637,8637.HK,元續科技,1.58,-2.47,3186200,236529160,236529160,156630,20.34,1.35,10,0,0,2026-09-08 12:46:42
01545,1545.HK,設計都會,0.124,49.4,1792180,248000000,248000000,39312,45.59,0.72,10,0,0,2026-09-08 12:46:42
02263,2263.HK,富石金融,0.3,9.09,735600,300000000,300000000,51750,14.21,0.25,10,0,0,2026-09-08 12:46:42
00254,254.HK,國家聯合資源,0.6,33.33,1215830,405457704,405457704,64434,18.87,0.3,10,0,0,2026-09-08 12:46:41
02389,2389.HK,北京健康,0.067,-6.94,1924710,405937726,405937726,24469,78.66,0.47,10,0,0,2026-09-08 12:46:42
00301,301.HK,三和精化,1.36,0.74,7860300,639825246,639825246,206649,38.04,1.23,10,0,0,2026-09-08 12:46:41
03623,3623.HK,中國金融發展,1.08,-10.0,816540,681116403,681116403,78316,10.43,0.12,10,0,0,2026-09-08 12:46:42
00848,848.HK,茂業國際,0.141,7.63,1319260,724785966,724785966,72586,18.18,0.18,10,0,0,2026-09-08 12:46:42
06828,6828.HK,北京燃氣藍天,0.034,-5.56,703500,773027900,773027900,56925,12.36,0.09,10,0,0,2026-09-08 12:46:42
