code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00428,428.HK,中國天弓控股,0.31,10.71,1738240,47820053,47820053,124675,13.94,3.63,10,0,0,2026-09-08 12:45:19
01064,1064.HK,中華國際,0.066,50.0,2360230,50728690,50728690,8142,289.88,4.65,10,0,0,2026-09-08 12:45:19
00193,193.HK,冠中地產,0.232,2.2,888330,54102994,54102994,78975,11.25,1.64,10,0,0,2026-09-08 12:45:19
00145,145.HK,信能低碳,0.194,5.43,2128460,71043152,71043152,185722,11.46,3.0,10,0,0,2026-09-08 12:45:19
08120,8120.HK,國農金融投資,0.465,-4.12,596780,75621443,75621443,5130,116.33,0.79,10,0,0,2026-09-08 12:45:19
00660,660.HK,瑋俊生物科技,0.239,21.32,575530,91850039,91850039,29453,19.54,0.63,10,0,0,2026-09-08 12:45:19
01452,1452.HK,迪諾斯環保,0.122,24.49,1090000,94025122,94025122,10360,105.21,1.16,10,0,0,2026-09-08 12:45:19
00889,889.HK,連達科技控股,0.31,8.77,526670,99200000,99200000,968,544.08,0.53,10,0,0,2026-09-08 12:45:19
02022,2022.HK,遊萊互動,0.068,33.33,2692400,136000000,136000000,23360,115.26,1.98,10,0,0,2026-09-08 12:45:19
02113,2113.HK,世紀集團國際,0.172,36.51,6049400,138417000,138417000,361890,16.72,4.37,10,0,0,2026-09-08 12:45:19
08601,8601.HK,寶燵控股,0.268,1.9,1456150,214400000,214400000,11225,129.72,0.68,10,0,0,2026-09-08 12:45:19
00653,653.HK,卓悅控股,0.119,36.78,10276000,223110490,223110490,58350,176.11,4.61,10,0,0,2026-09-08 12:45:19
01682,1682.HK,杭品生活科技,0.145,27.19,751420,227918830,227918830,16193,46.4,0.33,10,0,0,2026-09-08 12:45:19
01046,1046.HK,寰宇娛樂文化,0.33,-5.71,755380,299188651,299188651,17250,43.79,0.25,10,0,0,2026-09-08 12:45:19
00328,328.HK,ALCO HOLDINGS,1.13,1.99,3492990,323623129,323623129,214778,16.26,1.08,10,0,0,2026-09-08 12:45:19
06866,6866.HK,佐力科創,0.31,3.33,972710,365800000,93000000,93195,10.44,0.27,10,0,0,2026-09-08 12:45:19
02136,2136.HK,利福中國,0.27,3.85,3116280,395401095,395401095,227118,13.72,0.79,10,0,0,2026-09-08 12:45:19
00974,974.HK,中國順客隆,1.38,119.05,4459870,400830660,400830660,4304,1036.22,1.11,10,0,0,2026-09-08 12:45:19
00970,970.HK,新耀萊,0.6,-6.25,4160790,405217302,405217302,155164,26.82,1.03,10,0,0,2026-09-08 12:45:19
01778,1778.HK,彩生活,0.237,10.23,4516940,440679505,440679505,449585,10.05,1.02,10,0,0,2026-09-08 12:45:19
01098,1098.HK,路勁,0.73,-7.59,2445100,547015693,547015693,215620,11.34,0.45,10,0,0,2026-09-08 12:45:19
00610,610.HK,惠記集團,0.69,-2.82,1171440,547255583,547255583,54616,21.45,0.21,10,0,0,2026-09-08 12:45:19
01813,1813.HK,合景泰富集團,0.249,-24.55,16103140,851302102,851302102,823159,19.56,1.89,10,0,0,2026-09-08 12:45:19
03315,3315.HK,金邦達寶嘉,1.09,23.86,12893810,878324180,878324180,385788,33.42,1.47,10,0,0,2026-09-08 12:45:19
