code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08187,8187.HK,積木集團,0.51,-12.07,14469880,77358758,77358758,566695,25.53,18.7,10,0,0,2026-09-08 12:48:54
01841,1841.HK,優越集團控股,0.235,2.17,677390,94000000,94000000,48624,13.93,0.72,10,0,0,2026-09-08 12:48:54
01536,1536.HK,煜榮集團,0.29,-13.43,2066200,132240000,132240000,147180,14.04,1.56,10,0,0,2026-09-08 12:48:54
01547,1547.HK,IBI GROUP HLDGS,0.3,21.46,532520,240000000,240000000,14921,35.69,0.22,10,0,0,2026-09-08 12:48:54
06033,6033.HK,電訊數碼控股,0.62,8.77,538760,250326860,250326860,12539,42.97,0.22,10,0,0,2026-09-08 12:48:54
02515,2515.HK,天津建發,0.98,-3.92,16321300,304527894,304527894,286580,56.95,5.36,10,0,0,2026-09-08 12:48:54
06893,6893.HK,衍生集團,0.285,109.56,30075140,311161860,311161860,506915,59.33,9.67,10,0,0,2026-09-08 12:48:54
01938,1938.HK,珠江鋼管,0.31,-3.12,928620,313454020,313454020,42137,22.04,0.3,10,0,0,2026-09-08 12:48:54
00520,520.HK,呷哺呷哺,0.38,-6.17,4446430,412746303,412746303,410889,10.82,1.08,10,0,0,2026-09-08 12:48:54
01417,1417.HK,浦江中國,1.33,58.33,25001340,538650000,538650000,885350,28.24,4.64,9,1,0,2026-09-08 12:48:54
00528,528.HK,金達控股,1.09,0.93,618960,686349020,686349020,16336,37.89,0.09,10,0,0,2026-09-08 12:48:54
02621,2621.HK,手回集團,3.06,2.68,35049100,692718516,692718516,126303,277.5,5.06,10,0,0,2026-09-08 12:48:54
02392,2392.HK,玄武雲,1.25,-2.34,3302600,693573750,693573750,287820,11.47,0.48,10,0,0,2026-09-08 12:48:54
01161,1161.HK,奧思集團,1.04,8.33,1203240,707774875,707774875,82070,14.66,0.17,10,0,0,2026-09-08 12:48:54
01463,1463.HK,C-LINK SQ,0.275,0.0,1636530,790419162,790419162,87533,18.7,0.21,10,0,0,2026-09-08 12:48:54
09689,9689.HK,金泰豐國際控股,0.72,20.0,631200,803520000,803520000,28570,22.09,0.08,10,0,0,2026-09-08 12:48:55
00727,727.HK,中國豐匯,0.68,-2.86,580800,864853920,864853920,41003,14.16,0.07,10,0,0,2026-09-08 12:48:54
