code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01802,1802.HK,文業集團,0.048,-5.88,529000,39916800,39916800,47910,11.04,1.33,10,0,0,2026-09-08 12:45:48
08125,8125.HK,榮記萬通,0.36,22.03,2376880,78023762,78023762,121273,19.6,3.05,10,0,0,2026-09-08 12:45:49
01429,1429.HK,天任集團,0.053,8.16,688700,84800000,84800000,68860,10.0,0.81,10,0,0,2026-09-08 12:45:48
00544,544.HK,大同集團,1.1,7.84,704580,136059500,136059500,61178,11.52,0.52,10,0,0,2026-09-08 12:45:48
00726,726.HK,築友智造科技,0.048,-15.79,1124800,148852595,148852595,101950,11.03,0.76,10,0,0,2026-09-08 12:45:48
03302,3302.HK,精技集團,0.19,29.25,2753530,174874745,174874745,97031,28.38,1.57,10,0,0,2026-09-08 12:45:49
02017,2017.HK,滄海控股,0.37,27.59,1542700,228845740,228845740,42850,36.0,0.67,10,0,0,2026-09-08 12:45:49
06988,6988.HK,樂享集團,0.159,15.22,1320600,377136425,377136425,117790,11.21,0.35,10,0,0,2026-09-08 12:45:49
00361,361.HK,漢成發展控股,0.068,58.14,16242560,397885000,397885000,304266,53.38,4.08,10,0,0,2026-09-08 12:45:48
02280,2280.HK,慧聰集團,0.315,39.38,5300060,412628302,412628302,326094,16.25,1.28,10,0,0,2026-09-08 12:45:49
02189,2189.HK,嘉濤(香港)控股,0.45,-4.26,2619740,450000000,450000000,68208,38.41,0.58,10,0,0,2026-09-08 12:45:49
