code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00997,997.HK,普匯中金國際,0.028,64.71,1214508,32740057,32740057,8246,147.28,3.71,10,0,0,2026-09-08 01:34:38
01195,1195.HK,京維集團,0.019,26.67,3000296,54987743,54987743,10919,274.79,5.46,10,0,0,2026-09-08 01:34:38
08082,8082.HK,擎華控股,0.022,10.0,2374570,58801945,58801945,61811,38.42,4.04,10,0,0,2026-09-08 01:34:38
00646,646.HK,中國環保科技,0.185,56.78,2390804,63399119,63399119,108000,22.14,3.77,10,0,0,2026-09-08 01:34:38
08187,8187.HK,積木集團,0.53,0.95,9750670,80392435,80392435,568632,17.15,12.13,10,0,0,2026-09-08 01:34:38
03639,3639.HK,億達中國,0.035,2.94,10438674,90438950,90438950,302812,34.47,11.54,10,0,0,2026-09-08 01:34:38
00653,653.HK,卓悅控股,0.06,36.36,3114072,112492684,112492684,221968,14.03,2.77,10,0,0,2026-09-08 01:34:38
00328,328.HK,ALCO HOLDINGS,0.475,7.95,5706150,136036271,136036271,392775,14.53,4.19,10,0,0,2026-09-08 01:34:38
01894,1894.HK,恆益控股,0.625,14.68,2003784,145848125,145848125,198250,10.11,1.37,10,0,0,2026-09-08 01:34:38
02320,2320.HK,合豐集團,0.2,-3.85,2477876,163528800,163528800,206975,11.97,1.52,10,0,0,2026-09-08 01:34:38
01094,1094.HK,承輝國際,0.425,6.25,8160341,302181466,302181466,98367,82.96,2.7,10,0,0,2026-09-08 01:34:38
00672,672.HK,眾安集團,0.08,0.0,634097,450864784,450864784,42404,14.95,0.14,10,0,0,2026-09-08 01:34:38
08229,8229.HK,未來數據集團,0.815,-1.81,2659100,452716200,452716200,217592,12.22,0.59,10,0,0,2026-09-08 01:34:38
00149,149.HK,中國農產品交易,0.063,0.0,821431,627043273,627043273,76110,10.79,0.13,10,0,0,2026-09-08 01:34:38
02120,2120.HK,康寧醫院,10.18,0.79,3462166,716662838,274101173,130584,26.51,0.48,10,0,0,2026-09-08 01:34:38
06676,6676.HK,找鋼網-W,0.75,4.17,2093645,803796283,803796283,116128,18.03,0.26,10,0,0,2026-09-08 01:34:38
