code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02110,2110.HK,天成控股,0.111,23.33,739780,4795200,4795200,21255,34.8,15.43,10,0,0,2026-09-08 12:47:52
08131,8131.HK,諾亞智能,0.088,12.82,1143580,63290580,63290580,9338,122.47,1.81,10,0,0,2026-09-08 12:47:52
08187,8187.HK,積木集團,0.56,0.0,3980900,84942950,84942950,261856,15.2,4.69,10,0,0,2026-09-08 12:47:52
00484,484.HK,雲遊控股,0.92,5.75,848500,157987083,157987083,38570,22.0,0.54,10,0,0,2026-09-08 12:47:52
03313,3313.HK,雅高控股,1.18,0.0,543780,167808345,167808345,51074,10.65,0.32,10,0,0,2026-09-08 12:47:52
02376,2376.HK,魯商服務,2.296,-11.9,639310,306148640,76548640,50276,12.72,0.21,10,0,0,2026-09-08 12:47:52
00381,381.HK,權識國際,0.25,59.24,9762160,332606132,332606132,605312,16.13,2.94,10,0,0,2026-09-08 12:47:52
01716,1716.HK,毛記葵湧,1.66,37.19,140198330,448200000,448200000,1576336,88.94,31.28,5,1,0,2026-09-08 12:47:52
01159,1159.HK,智數科技集團,3.25,25.48,3449520,461033557,461033557,246415,14.0,0.75,10,0,0,2026-09-08 12:47:52
00827,827.HK,玖源集團,0.079,51.92,11760960,555215365,555215365,1112058,10.58,2.12,10,0,0,2026-09-08 12:47:52
01945,1945.HK,清科控股,1.91,15.06,2659200,561598064,561598064,201550,13.19,0.47,10,0,0,2026-09-08 12:47:52
08403,8403.HK,德豐宿來,3.33,16.03,6595490,563436000,563436000,509808,12.94,1.17,10,0,0,2026-09-08 12:47:53
06908,6908.HK,宏光半導體,0.495,-1.0,10513100,580067968,580067968,910466,11.55,1.81,10,0,0,2026-09-08 12:47:52
00149,149.HK,中國農產品交易,0.063,8.62,822480,627043273,627043273,46864,17.55,0.13,10,0,0,2026-09-08 12:47:51
00721,721.HK,中國金融國際,0.37,-6.33,13565820,811900918,811900918,1291789,10.5,1.67,10,0,0,2026-09-08 12:47:52
