code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08446,8446.HK,耀星科技集團-新,0.122,-4.69,776800,6863143,6863143,45750,16.98,11.32,10,0,0,2026-09-08 12:46:47
01803,1803.HK,北京體育文化-新,0.096,6.67,708210,16220342,16220342,1034,684.92,4.37,10,0,0,2026-09-08 12:46:47
00907,907.HK,高雅光學,0.05,-33.33,1060760,43643184,43643184,87220,12.16,2.43,10,0,0,2026-09-08 12:46:47
00076,76.HK,誼礫控股,0.204,-8.93,4720120,90658431,90658431,135318,34.88,5.21,10,0,0,2026-09-08 12:46:46
09958,9958.HK,力天影業,0.345,-8.0,35084800,172500000,172500000,1424660,24.63,20.34,10,0,0,2026-09-08 12:46:47
02203,2203.HK,腦洞科技,0.22,11.11,823200,176000000,176000000,75650,10.88,0.47,10,0,0,2026-09-08 12:46:47
02168,2168.HK,佳兆業美好,1.36,-4.9,739740,209589600,209589600,57843,12.79,0.35,10,0,0,2026-09-08 12:46:47
06909,6909.HK,百得利控股,0.407,2.52,923440,253357500,253357500,49716,18.57,0.36,10,0,0,2026-09-08 12:46:47
00736,736.HK,中國置業投資,0.81,14.08,5630370,259685681,259685681,387109,14.54,2.17,10,0,0,2026-09-08 12:46:47
06038,6038.HK,信越控股,0.275,41.03,11976800,275825000,275825000,70221,170.56,4.34,10,0,0,2026-09-08 12:46:47
01529,1529.HK,樂氏國際控股,0.56,3.7,855620,373564800,373564800,43199,19.81,0.23,10,0,0,2026-09-08 12:46:47
00582,582.HK,神話世界,0.122,4.27,716120,445480729,445480729,37750,18.97,0.16,10,0,0,2026-09-08 12:46:47
01233,1233.HK,時代中國控股,0.149,39.25,3582950,446417823,446417823,353428,10.14,0.8,10,0,0,2026-09-08 12:46:47
00367,367.HK,莊士機構國際,0.315,5.0,553020,526854228,526854228,11971,46.2,0.1,10,0,0,2026-09-08 12:46:46
02540,2540.HK,樂思集團,1.34,-7.59,1270400,804000000,804000000,11480,110.66,0.16,10,0,0,2026-09-08 12:46:47
