code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00197,197.HK,亨泰,0.31,-1.59,1030790,64855240,64855240,43702,23.59,1.59,10,0,0,2026-09-08 12:49:26
08123,8123.HK,華億金控,0.27,91.49,4957260,93055042,93055042,187360,26.46,5.33,5,1,0,2026-09-08 12:49:27
08160,8160.HK,GOLDWAY EDU,0.62,0.0,1342680,133171003,133171003,24821,54.09,1.01,10,0,0,2026-09-08 12:49:27
00841,841.HK,木薯資源,0.235,25.67,559660,137410778,137410778,9010,62.12,0.41,10,0,0,2026-09-08 12:49:26
01222,1222.HK,宏安集團,0.021,5.0,1139950,284312636,284312636,81305,14.02,0.4,10,0,0,2026-09-08 12:49:26
02263,2263.HK,富石金融,0.36,5.88,1044700,360000000,360000000,39330,26.56,0.29,10,0,0,2026-09-08 12:49:27
08512,8512.HK,凱富善集團控股,0.405,10.96,1757400,371992500,371992500,92750,18.95,0.47,10,0,0,2026-09-08 12:49:27
08611,8611.HK,九福來,0.675,0.0,3895450,402309582,402309582,252365,15.44,0.97,10,0,0,2026-09-08 12:49:27
01097,1097.HK,周大福媒體娛樂,0.069,25.45,13254560,492289023,492289023,54961,241.16,2.69,10,0,0,2026-09-08 12:49:26
02146,2146.HK,榮萬家,1.39,0.72,582490,522640000,130660000,23726,24.55,0.11,10,0,0,2026-09-08 12:49:27
08403,8403.HK,德豐宿來,3.25,3.17,1248200,549900000,549900000,100428,12.43,0.23,10,0,0,2026-09-08 12:49:27
02536,2536.HK,百樂皇宮,1.19,0.85,4998000,959846860,959846860,358843,13.93,0.52,10,0,0,2026-09-08 12:49:27
