code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08293,8293.HK,星亞控股,0.249,19.14,543170,53544983,53544983,400,1357.92,1.01,10,0,0,2026-09-08 12:46:33
08072,8072.HK,蘭谷股份,0.335,-1.47,1556180,56396960,56396960,83884,18.55,2.76,10,0,0,2026-09-08 12:46:33
08131,8131.HK,諾亞智能,0.099,-23.85,700860,71201903,71201903,2044,342.89,0.98,10,0,0,2026-09-08 12:46:33
00261,261.HK,GBA集團,0.285,11.76,4011110,94438078,94438078,15354,261.24,4.25,10,0,0,2026-09-08 12:46:32
00784,784.HK,愛生命國際,0.119,-17.93,549000,95200000,95200000,16520,33.23,0.58,10,0,0,2026-09-08 12:46:32
09958,9958.HK,力天影業,0.206,63.49,7357900,103000000,103000000,351200,20.95,7.14,3,1,0,2026-09-08 12:46:33
08426,8426.HK,雅居投資控股,0.229,15.08,1424990,183200000,183200000,210,6785.67,0.78,10,0,0,2026-09-08 12:46:33
01870,1870.HK,綠色電能集團,0.5,19.05,4732110,508585000,508585000,435269,10.87,0.93,10,0,0,2026-09-08 12:46:32
01260,1260.HK,皓天財經集團,0.445,7.23,1234960,512397030,512397030,67229,18.37,0.24,10,0,0,2026-09-08 12:46:32
01410,1410.HK,安領國際,0.57,42.5,10018050,575538690,575538690,855335,11.71,1.74,10,0,0,2026-09-08 12:46:32
02325,2325.HK,雲康集團,1.02,3.03,5044260,633675510,633675510,189873,26.57,0.8,10,0,0,2026-09-08 12:46:32
02482,2482.HK,維天運通,0.69,-8.0,511100,961774512,363928028,10560,48.4,0.05,10,0,0,2026-09-08 12:46:33
