code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00559,559.HK,德泰新能源集團,0.116,-31.76,696380,60689389,60689389,6216,112.03,1.15,10,0,0,2026-09-08 12:46:19
08537,8537.HK,創輝珠寶,0.203,0.0,2250120,73080000,73080000,127337,17.67,3.08,10,0,0,2026-09-08 12:46:20
08483,8483.HK,名仕快相,0.155,26.02,1032150,124000000,124000000,38037,27.14,0.83,10,0,0,2026-09-08 12:46:20
00986,986.HK,杜甫酒業集團,0.96,-3.03,684640,124291728,124291728,62268,11.0,0.55,10,0,0,2026-09-08 12:46:19
08426,8426.HK,雅居投資控股,0.225,-0.44,535720,180000000,180000000,5451,98.28,0.3,10,0,0,2026-09-08 12:46:20
01655,1655.HK,OKURA HOLDINGS,0.28,78.34,21464800,201599882,201599882,39730,540.27,10.65,10,0,0,2026-09-08 12:46:19
03366,3366.HK,華僑城(亞洲),0.275,32.21,3735950,205800650,205800650,72363,51.63,1.82,10,0,0,2026-09-08 12:46:19
06663,6663.HK,國際永勝集團,0.28,3.7,646350,224000000,224000000,52365,12.34,0.29,10,0,0,2026-09-08 12:46:19
02863,2863.HK,高豐集團控股,0.365,-1.35,6705000,251671515,251671515,16817,398.7,2.66,10,0,0,2026-09-08 12:46:19
01710,1710.HK,致豐工業電子,0.28,30.84,7784300,280000000,280000000,95423,81.58,2.78,10,0,0,2026-09-08 12:46:19
00630,630.HK,雋泰控股,0.315,0.0,1934450,304778814,304778814,56880,34.01,0.63,10,0,0,2026-09-08 12:46:19
00922,922.HK,安賢園中國,0.143,-5.3,1226740,317654930,317654930,70917,17.3,0.39,10,0,0,2026-09-08 12:46:19
08321,8321.HK,泰錦控股,0.62,133.96,4138760,332568000,332568000,5253,787.89,1.24,10,0,0,2026-09-08 12:46:20
01746,1746.HK,萬順集團控股,0.4,15.94,899680,400000000,400000000,82574,10.9,0.22,10,0,0,2026-09-08 12:46:19
08418,8418.HK,傲迪瑪汽車,0.475,17.28,579200,403750000,403750000,51690,11.21,0.14,10,0,0,2026-09-08 12:46:20
00420,420.HK,福田實業,0.553,-8.29,2858560,677439909,677439909,58122,49.18,0.42,10,0,0,2026-09-08 12:46:19
