code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08317,8317.HK,財華社集團,0.106,10.42,1966960,105979665,105979665,124068,15.85,1.86,10,0,0,2026-09-08 12:49:11
00110,110.HK,中國長遠,0.4,1.27,4360440,111422355,111422355,104652,41.67,3.91,10,0,0,2026-09-08 12:49:10
01759,1759.HK,中油潔能控股,0.62,-15.07,1045500,133920000,133920000,27730,37.7,0.78,10,0,0,2026-09-08 12:49:11
03708,3708.HK,中國供應鏈產業,0.199,-3.4,3117710,144728720,144728720,141966,21.96,2.15,10,0,0,2026-09-08 12:49:11
01933,1933.HK,元力控股,0.355,62.1,28560000,178894148,178894148,50980,560.22,15.96,10,0,0,2026-09-08 12:49:11
01962,1962.HK,訓修實業,0.46,4.55,553570,283422560,283422560,28632,19.33,0.2,10,0,0,2026-09-08 12:49:11
00725,725.HK,恆都集團,1.49,35.45,1741460,296447420,296447420,48122,36.19,0.59,10,0,0,2026-09-08 12:49:10
00987,987.HK,中國再生能源投資,0.176,6.67,1941320,441083714,441083714,171019,11.35,0.44,10,0,0,2026-09-08 12:49:10
01480,1480.HK,恩達集團控股,1.86,35.77,32984770,446400000,446400000,379211,86.98,7.39,10,0,0,2026-09-08 12:49:10
01720,1720.HK,普天通信集團,0.79,69.89,50158300,869000000,869000000,2395080,20.94,5.77,10,0,0,2026-09-08 12:49:11
02543,2543.HK,大行科工,28.5,-7.11,13976320,934481968,257668500,1292519,10.81,1.5,10,0,0,2026-09-08 12:49:11
