code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01160,1160.HK,金石資本集團,0.147,9.7,546000,34878874,34878874,1340,407.46,1.57,10,0,0,2026-09-08 12:44:54
00601,601.HK,稀鎂科技,0.09,12.5,790780,53333559,53333559,41218,19.19,1.48,10,0,0,2026-09-08 12:44:54
08537,8537.HK,創輝珠寶,0.164,-0.61,608080,59040000,59040000,9740,62.43,1.03,10,0,0,2026-09-08 12:44:55
08245,8245.HK,烽翼集團,0.22,8.91,2803180,63699080,63699080,2406,1165.08,4.4,10,0,0,2026-09-08 12:44:55
01718,1718.HK,宏基集團控股,0.224,5.66,1157580,68122880,68122880,78156,14.81,1.7,10,0,0,2026-09-08 12:44:54
01315,1315.HK,綠色經濟,0.147,12.21,928920,91415819,91415819,9099,102.09,1.02,10,0,0,2026-09-08 12:44:54
01661,1661.HK,中國前沿科技集團,0.65,3.17,786180,123691230,123691230,25824,30.44,0.64,10,0,0,2026-09-08 12:44:54
06968,6968.HK,港龍中國地產,0.085,0.0,756060,137852915,137852915,65241,11.59,0.55,10,0,0,2026-09-08 12:44:54
01967,1967.HK,信懇智能,0.465,17.72,878800,139500000,139500000,49310,17.82,0.63,10,0,0,2026-09-08 12:44:54
00833,833.HK,華訊,0.39,-7.14,1133960,184492690,184492690,99194,11.43,0.61,10,0,0,2026-09-08 12:44:54
06158,6158.HK,正榮地產,0.046,12.2,837220,200916776,200916776,60605,13.81,0.42,10,0,0,2026-09-08 12:44:54
00476,476.HK,科軒動力控股,0.59,43.9,4616450,209832974,209832974,73437,62.86,2.2,10,0,0,2026-09-08 12:44:54
00532,532.HK,王氏港建,0.3,17.65,584550,218969389,218969389,25408,23.01,0.27,10,0,0,2026-09-08 12:44:54
01080,1080.HK,勝利管道,0.06,42.86,3154600,232461936,232461936,135827,23.23,1.36,10,0,0,2026-09-08 12:44:54
08481,8481.HK,盛龍錦秀國際,0.6,-1.64,13240300,243102000,243102000,47230,280.34,5.45,10,0,0,2026-09-08 12:44:55
02349,2349.HK,中國智能基礎設施,0.079,41.07,757190,247134005,247134005,9545,79.33,0.31,10,0,0,2026-09-08 12:44:54
01777,1777.HK,花樣年控股(新),0.075,11.94,1138280,272127548,272127548,34010,33.47,0.42,10,0,0,2026-09-08 12:44:54
01062,1062.HK,國開國際投資,0.118,20.41,619500,342461412,342461412,31057,19.95,0.18,10,0,0,2026-09-08 12:44:54
00583,583.HK,長城環亞控股,0.24,6.67,2284490,376258943,376258943,143544,15.91,0.61,10,0,0,2026-09-08 12:44:54
03301,3301.HK,融信中國,0.233,12.56,4205810,392239520,392239520,246673,17.05,1.07,10,0,0,2026-09-08 12:44:54
00149,149.HK,中國農產品交易,0.041,2.5,2281650,408075781,408075781,44453,51.33,0.56,10,0,0,2026-09-08 12:44:54
02376,2376.HK,魯商服務,3.166,48.22,3718660,422154440,105554440,52403,70.96,0.88,10,0,0,2026-09-08 12:44:54
01966,1966.HK,中駿集團控股,0.117,0.0,1130180,494089377,494089377,94157,12.0,0.23,10,0,0,2026-09-08 12:44:54
00090,90.HK,普星能量,1.326,162.06,53333100,608103600,608103600,86756,614.75,8.77,10,0,0,2026-09-08 12:44:54
01233,1233.HK,時代中國控股,0.21,7.69,1737270,629179483,629179483,114675,15.15,0.28,10,0,0,2026-09-08 12:44:54
00337,337.HK,綠地香港,0.255,18.6,7131890,711930594,711930594,679196,10.5,1.0,10,0,0,2026-09-08 12:44:54
01141,1141.HK,民銀資本,0.69,48.39,8196840,756908398,756908398,464647,17.64,1.08,10,0,0,2026-09-08 12:44:54
06898,6898.HK,中國鋁罐,0.877,10.04,26033940,825608677,825608677,575582,45.23,3.15,10,0,0,2026-09-08 12:44:54
01183,1183.HK,澳能建設,0.208,23.81,7688920,827989591,827989591,195526,39.32,0.93,10,0,0,2026-09-08 12:44:54
