code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02330,2330.HK,中國上城,0.109,0.0,778420,49360187,49360187,21470,36.26,1.58,10,0,0,2026-09-08 12:45:29
01581,1581.HK,進升集團控股,0.18,-13.46,502550,74700000,74700000,8996,55.86,0.67,10,0,0,2026-09-08 12:45:29
00456,456.HK,新城市建設發展,0.54,-1.82,635190,115683598,115683598,60434,10.51,0.55,10,0,0,2026-09-08 12:45:29
08426,8426.HK,雅居投資控股,0.234,-9.65,1560000,187200000,187200000,4986,312.88,0.83,10,0,0,2026-09-08 12:45:29
06038,6038.HK,信越控股,0.213,0.95,822670,213639000,213639000,38104,21.59,0.39,10,0,0,2026-09-08 12:45:29
03395,3395.HK,吉星新能源,0.335,26.42,8690400,291213020,291213020,533310,16.3,2.98,10,0,0,2026-09-08 12:45:29
00295,295.HK,江山控股,0.02,33.33,1986200,299288850,299288850,21328,93.13,0.66,10,0,0,2026-09-08 12:45:29
01335,1335.HK,順泰控股,0.15,14.5,1333320,365120425,365120425,108552,12.28,0.37,10,0,0,2026-09-08 12:45:29
01285,1285.HK,嘉士利集團,0.9,-1.1,629970,373500000,373500000,24348,25.87,0.17,10,0,0,2026-09-08 12:45:29
08395,8395.HK,中顯智能齊家控股,0.23,21.69,2318220,394220000,394220000,55302,41.92,0.59,10,0,0,2026-09-08 12:45:29
08368,8368.HK,中國創意控股,0.71,-5.33,3365160,491474580,491474580,245154,13.73,0.68,10,0,0,2026-09-08 12:45:29
08026,8026.HK,朗華國際集團,0.375,0.0,1007200,577494520,577494520,70199,14.35,0.17,10,0,0,2026-09-08 12:45:29
