code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08367,8367.HK,倩碧控股,0.38,2.7,2226650,36726994,36726994,33529,66.41,6.06,10,0,0,2026-09-08 12:47:24
01166,1166.HK,星凱控股,0.71,-7.79,10738600,101151298,101151298,744773,14.42,10.62,10,0,0,2026-09-08 12:47:23
00094,94.HK,綠心集團,0.082,-1.2,581680,228163900,228163900,41604,13.98,0.25,10,0,0,2026-09-08 12:47:23
02545,2545.HK,中贛通信,0.45,12.5,1374400,288000000,288000000,115920,11.86,0.48,10,0,0,2026-09-08 12:47:23
00822,822.HK,嘉瑞國際,0.325,-9.72,549950,290472455,290472455,34015,16.17,0.19,10,0,0,2026-09-08 12:47:23
01720,1720.HK,普天通信集團,0.275,26.73,19278500,302500000,302500000,992980,19.41,6.37,10,0,0,2026-09-08 12:47:23
08395,8395.HK,中顯智能齊家控股,0.191,2.14,1284480,327374000,327374000,50000,25.69,0.39,10,0,0,2026-09-08 12:47:24
01936,1936.HK,利特米,0.72,1.41,907200,336068640,336068640,23570,38.49,0.27,10,0,0,2026-09-08 12:47:23
01260,1260.HK,皓天財經集團,0.51,10.87,2878830,587241540,587241540,180432,15.96,0.49,10,0,0,2026-09-08 12:47:23
01617,1617.HK,南方通信,0.45,50.0,81348740,731808000,731808000,6680227,12.18,11.12,10,0,0,2026-09-08 12:47:23
