code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01862,1862.HK,景瑞控股,0.011,-21.43,1521550,16926945,16926945,91348,16.66,8.99,10,0,0,2026-09-08 12:45:30
06080,6080.HK,榮智控股,0.122,20.79,4671100,136682700,136682700,120020,38.92,3.42,10,0,0,2026-09-08 12:45:30
02286,2286.HK,辰興發展,0.25,5.93,869250,149999997,149999997,5613,154.86,0.58,10,0,0,2026-09-08 12:45:30
01124,1124.HK,沿海家園,0.375,160.42,18985380,155475760,155475760,35599,533.31,12.21,10,0,0,2026-09-08 12:45:30
08659,8659.HK,易和國際控股,0.199,24.38,3750700,163842876,163842876,304200,12.33,2.29,10,0,0,2026-09-08 12:45:30
01693,1693.HK,璋利國際,2.26,3.2,508120,181428822,181428822,37334,13.61,0.28,10,0,0,2026-09-08 12:45:30
01150,1150.HK,米蘭站,0.22,20.22,1079210,232526063,232526063,99000,10.9,0.46,10,0,0,2026-09-08 12:45:30
00442,442.HK,域能控股,1.03,13.19,579020,266924500,266924500,49625,11.67,0.22,10,0,0,2026-09-08 12:45:30
01669,1669.HK,環球信貸集團,0.71,7.58,2039260,284000000,284000000,76728,26.58,0.72,10,0,0,2026-09-08 12:45:30
02101,2101.HK,福祿控股,0.899,-3.23,2243810,365012777,365012777,58511,38.35,0.61,10,0,0,2026-09-08 12:45:30
01397,1397.HK,碧瑤綠色集團,0.99,13.79,10086220,410850000,410850000,314424,32.08,2.45,10,0,0,2026-09-08 12:45:30
01087,1087.HK,威訊控股,1.87,71.56,11153400,448548672,448548672,829800,13.44,2.49,10,0,0,2026-09-08 12:45:30
02483,2483.HK,K CASH集團,1.628,1.24,4974620,814000000,814000000,3806,1307.05,0.61,10,0,0,2026-09-08 12:45:30
01483,1483.HK,網譽科技,1.11,6.73,3025400,909589500,909589500,215020,14.07,0.33,10,0,0,2026-09-08 12:45:30
