code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08431,8431.HK,浩柏國際,0.31,3.33,3906130,73334716,73334716,113299,34.48,5.33,10,0,0,2026-09-08 12:47:25
08448,8448.HK,環球印館,0.86,75.51,5906550,85828000,85828000,142836,41.35,6.88,10,0,0,2026-09-08 12:47:25
08489,8489.HK,裕程物流,0.465,22.37,1807900,143022375,143022375,156000,11.59,1.26,10,0,0,2026-09-08 12:47:25
01718,1718.HK,宏基集團控股,0.485,36.62,4099340,147498200,147498200,404502,10.13,2.78,10,0,0,2026-09-08 12:47:24
06080,6080.HK,榮智控股,0.132,41.94,2566200,147886200,147886200,45800,56.03,1.74,10,0,0,2026-09-08 12:47:25
01281,1281.HK,鑫達投資控股,0.1,-6.54,1869570,148460400,148460400,4623,404.41,1.26,10,0,0,2026-09-08 12:47:24
01620,1620.HK,富盈環球集團,0.131,37.89,785030,157200000,157200000,33494,23.44,0.5,10,0,0,2026-09-08 12:47:24
01621,1621.HK,域高國際控股,0.161,26.77,1254480,161000000,161000000,35499,35.34,0.78,10,0,0,2026-09-08 12:47:24
00605,605.HK,中國金融投資管理,0.81,-1.22,500040,169419654,169419654,41108,12.16,0.3,10,0,0,2026-09-08 12:47:24
01613,1613.HK,協同通信,0.187,-2.6,2527960,287206660,287206660,136187,18.56,0.88,10,0,0,2026-09-08 12:47:24
00202,202.HK,潤中國際控股,0.115,15.0,1549790,838852477,838852477,25339,61.16,0.18,10,0,0,2026-09-08 12:47:24
06063,6063.HK,智中國際,0.465,29.17,8458220,930000000,930000000,648470,13.04,0.91,10,0,0,2026-09-08 12:47:25
