code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
03728,3728.HK,正利控股,0.087,45.0,2357400,88131000,88131000,20750,113.61,2.67,10,0,0,2026-09-08 12:45:50
01561,1561.HK,聯洋智能控股,0.109,29.76,697840,116134497,116134497,29644,23.54,0.6,10,0,0,2026-09-08 12:45:49
01850,1850.HK,美好生活集團控股,0.72,2.86,1168420,124416000,124416000,52914,22.08,0.94,10,0,0,2026-09-08 12:45:49
02211,2211.HK,大健康國際,1.8,2.27,2648740,198983192,198983192,144844,18.29,1.33,10,0,0,2026-09-08 12:45:50
02349,2349.HK,中國智能基礎設施,0.085,16.44,1248920,265903676,265903676,15905,78.52,0.47,10,0,0,2026-09-08 12:45:50
00544,544.HK,大同集團,2.37,115.45,10510010,293146378,293146378,131636,79.84,3.59,10,0,0,2026-09-08 12:45:49
03302,3302.HK,精技集團,0.495,160.53,71765230,455594730,455594730,347593,206.46,15.75,10,0,0,2026-09-08 12:45:50
00730,730.HK,首惠產業金融,0.13,4.0,1121410,514012031,514012031,82915,13.52,0.22,10,0,0,2026-09-08 12:45:49
01903,1903.HK,JBB BUILDERS,1.42,-7.19,3709780,710000000,710000000,102340,36.25,0.52,10,0,0,2026-09-08 12:45:49
02427,2427.HK,GUANZE MEDICAL,0.77,50.98,3183600,731500000,731500000,60421,52.69,0.44,10,0,0,2026-09-08 12:45:50
02167,2167.HK,天潤雲,5.09,38.69,11856930,882506236,882506236,314717,37.67,1.34,10,0,0,2026-09-08 12:45:50
01027,1027.HK,亞洲策略(一千),2.12,41.33,7447290,885206000,885206000,177592,41.93,0.84,10,0,0,2026-09-08 12:45:49
02422,2422.HK,潤歌互動,0.55,32.53,1353880,913000000,913000000,113946,11.88,0.15,10,0,0,2026-09-08 12:45:50
