code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
02358,2358.HK,久融控股,0.015,25.0,1096530,82080000,82080000,63350,17.31,1.34,10,0,0,2026-09-08 01:34:36
00197,197.HK,亨泰,0.51,36.0,12079535,106697331,106697331,207485,58.22,11.32,10,0,0,2026-09-08 01:34:36
08007,8007.HK,環球戰略集團,0.485,4.3,2647588,109763953,109763953,244386,10.83,2.41,10,0,0,2026-09-08 01:34:36
08021,8021.HK,匯隆控股,0.17,1.8,530630,122120359,122120359,17054,31.11,0.43,10,0,0,2026-09-08 01:34:36
00254,254.HK,國家聯合資源,0.247,28.65,12319790,166913421,166913421,1094433,11.26,7.38,10,0,0,2026-09-08 01:34:36
09938,9938.HK,華和控股,0.305,17.31,1348200,305000000,305000000,100766,13.38,0.44,10,0,0,2026-09-08 01:34:36
00862,862.HK,遠見控股,1.15,-2.95,654300,451281903,451281903,42771,15.3,0.14,10,0,0,2026-09-08 01:34:36
01909,1909.HK,火岩控股,1.915,-2.79,1047630,465002294,465002294,42206,24.82,0.23,10,0,0,2026-09-08 01:34:36
06182,6182.HK,乙德投資控股,0.735,23.53,24417400,588000000,588000000,290548,84.04,4.15,10,0,0,2026-09-08 01:34:36
00450,450.HK,鴻興印刷集團,0.675,-10.0,887580,612808857,612808857,72516,12.24,0.14,10,0,0,2026-09-08 01:34:36
01085,1085.HK,亨鑫科技,1.68,1.2,1127930,782208000,782208000,67361,16.74,0.14,10,0,0,2026-09-08 01:34:36
00420,420.HK,福田實業,0.655,-5.76,3265420,802392659,802392659,294099,11.1,0.41,10,0,0,2026-09-08 01:34:36
00950,950.HK,李氏大藥廠,1.375,22.77,12242348,809648597,809648597,578923,21.15,1.51,10,0,0,2026-09-08 01:34:36
