code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
03435,3435.HK,恆生招商七十美債,74.22,-0.08,1484880,111330000,,4060,365.72,1.33,4,1,0,2026-09-08 12:49:50
00328,328.HK,ALCO HOLDINGS,0.46,5.75,40672110,131740389,131740389,818174,49.71,30.87,10,0,0,2026-09-08 12:49:50
00294,294.HK,長江制衣,0.93,0.0,717960,192275350,192275350,65755,10.92,0.37,4,1,0,2026-09-08 12:49:50
02017,2017.HK,滄海控股,0.38,43.4,1193260,235030760,235030760,94524,12.62,0.51,10,0,0,2026-09-08 12:49:50
03404,3404.HK,華夏印度,6.36,0.0,5717625,289380000,,125363,45.61,1.98,4,1,0,2026-09-08 12:49:50
03860,3860.HK,EPS創健科技,0.59,-3.28,817950,343633604,343633604,32955,24.82,0.24,10,0,0,2026-09-08 12:49:51
02779,2779.HK,中國新華教育,0.31,-3.12,1106600,498660730,498660730,52362,21.13,0.22,10,0,0,2026-09-08 12:49:50
01319,1319.HK,靄華押業信貸,0.285,-3.39,573080,548427896,548427896,1188,482.39,0.1,10,0,0,2026-09-08 12:49:50
01622,1622.HK,力高集團,0.159,-15.87,601248,564705882,564705882,38724,15.53,0.11,10,0,0,2026-09-08 12:49:50
00528,528.HK,金達控股,1.1,6.8,6763820,692645800,692645800,32962,205.2,0.98,10,0,0,2026-09-08 12:49:50
01959,1959.HK,中聚投資,1.67,4.37,7803800,885103340,885103340,526502,14.82,0.88,10,0,0,2026-09-08 12:49:50
