code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01063,1063.HK,新確科技(新),0.063,16.67,581392,19385561,19385561,31002,18.75,3.0,10,0,0,2026-09-08 12:50:02
01166,1166.HK,星凱控股,0.202,6.88,1453191,28778257,28778257,103220,14.08,5.05,10,0,0,2026-09-08 12:50:02
08245,8245.HK,烽翼集團,0.111,-1.77,767900,32139081,32139081,61891,12.41,2.39,10,0,0,2026-09-08 12:50:03
03919,3919.HK,金力集團,0.74,-15.91,1136185,33575280,33575280,20524,55.36,3.38,10,0,0,2026-09-08 12:50:03
01850,1850.HK,美好生活集團控股,0.435,10.13,15718748,75168000,75168000,571539,27.5,20.91,10,0,0,2026-09-08 12:50:03
01884,1884.HK,EPRINT集團,0.141,7.63,1924716,77550000,77550000,85504,22.51,2.48,10,0,0,2026-09-08 12:50:03
08221,8221.HK,高裕金融,2.18,0.0,7881250,103768000,103768000,594987,13.25,7.6,10,0,0,2026-09-08 12:50:03
01542,1542.HK,台州水務,0.68,-22.73,1627590,136000000,34000000,4768,341.36,1.2,10,0,0,2026-09-08 12:50:02
01094,1094.HK,承輝國際,0.26,8.33,4603600,184863955,184863955,22057,208.72,2.49,10,0,0,2026-09-08 12:50:02
08237,8237.HK,華星控股,1.0,-3.85,1998000,201024000,201024000,105804,18.88,0.99,10,0,0,2026-09-08 12:50:03
00110,110.HK,中國長遠,0.75,-6.25,6259200,208916916,208916916,579739,10.8,3.0,10,0,0,2026-09-08 12:50:02
01661,1661.HK,中國前沿科技集團,1.54,-4.35,4622160,293053068,293053068,403854,11.45,1.58,10,0,0,2026-09-08 12:50:03
00582,582.HK,神話世界,0.088,20.55,874537,321330362,321330362,68544,12.76,0.27,10,0,0,2026-09-08 12:50:02
01500,1500.HK,現恆建築,0.4,65.29,15296525,332000000,332000000,54612,280.09,4.61,10,0,0,2026-09-08 12:50:02
06828,6828.HK,北京燃氣藍天,0.037,8.82,11797125,841236244,841236244,1157342,10.19,1.4,10,0,0,2026-09-08 12:50:03
00419,419.HK,弘毅文化集團,0.51,25.93,3963350,896148743,896148743,354110,11.19,0.44,10,0,0,2026-09-08 12:50:02
