code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08092,8092.HK,ITE HOLDINGS,0.05,11.11,2240480,46275400,46275400,74482,30.08,4.84,10,0,0,2026-09-08 12:44:51
01740,1740.HK,新石文化,0.055,-15.38,515100,57062500,57062500,7860,65.53,0.9,10,0,0,2026-09-08 12:44:50
01949,1949.HK,佰達國際控股,0.35,-1.41,940630,80640000,80640000,47958,19.61,1.17,10,0,0,2026-09-08 12:44:50
01991,1991.HK,大洋集團,0.75,19.05,2019630,129005025,129005025,136544,14.79,1.57,10,0,0,2026-09-08 12:44:50
03368,3368.HK,百盛集團,0.07,0.0,2496690,184417258,184417258,159082,15.69,1.35,10,0,0,2026-09-08 12:44:51
01945,1945.HK,清科控股,1.05,-12.5,6319600,308731920,308731920,204930,30.84,2.05,10,0,0,2026-09-08 12:44:50
00583,583.HK,長城環亞控股,0.23,-0.86,541580,360581487,360581487,45608,11.87,0.15,10,0,0,2026-09-08 12:44:50
02377,2377.HK,博奇環保,0.786,-2.48,1903800,671922066,671922066,21778,87.42,0.28,10,0,0,2026-09-08 12:44:50
02257,2257.HK,聖諾醫藥-B,6.27,21.28,22592300,703225255,703225255,1785510,12.65,3.21,10,0,0,2026-09-08 12:44:50
01082,1082.HK,源宇宙教育,1.5,0.0,13267560,912070320,912070320,212845,62.33,1.45,10,0,0,2026-09-08 12:44:50
