code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08460,8460.HK,基地錦標集團,0.119,83.08,3894320,31607354,31607354,42561,91.5,12.32,10,0,0,2026-09-08 12:46:07
08153,8153.HK,嘉鼎國際集團,0.853,2.4,947030,35480684,35480684,84962,11.15,2.67,10,0,0,2026-09-08 12:46:07
02358,2358.HK,久融控股,0.012,20.0,3576080,65664000,65664000,67319,53.12,5.45,10,0,0,2026-09-08 12:46:07
01253,1253.HK,綠博生態,0.23,15.0,622470,138946790,138946790,58343,10.67,0.45,10,0,0,2026-09-08 12:46:07
00465,465.HK,富通科技,0.46,9.52,836510,144939560,144939560,22519,37.15,0.58,10,0,0,2026-09-08 12:46:06
01540,1540.HK,澳獅環球,0.4,0.0,941700,199468729,199468729,68252,13.8,0.47,10,0,0,2026-09-08 12:46:07
00422,422.HK,越南制造加工出口,0.3,-25.0,1718030,272304000,272304000,10059,170.8,0.63,10,0,0,2026-09-08 12:46:06
01867,1867.HK,標準發展集團,0.295,39.81,2337270,440730000,440730000,163670,14.28,0.53,10,0,0,2026-09-08 12:46:07
02389,2389.HK,北京健康,0.074,1.37,1083680,448349130,448349130,80037,13.54,0.24,10,0,0,2026-09-08 12:46:07
02377,2377.HK,博奇環保,1.096,5.79,1680280,936929496,936929496,52452,32.03,0.18,10,0,0,2026-09-08 12:46:07
