code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
01039,1039.HK,暢由國際集團,0.055,25.0,1384600,99602430,99602430,106020,13.06,1.39,10,0,0,2026-09-08 12:45:28
08163,8163.HK,聲揚集團,0.102,0.0,1097550,104576072,104576072,87147,12.59,1.05,10,0,0,2026-09-08 12:45:28
08206,8206.HK,神通機器人教育,0.057,-14.93,761596,108054730,108054730,68697,11.09,0.7,10,0,0,2026-09-08 12:45:28
00456,456.HK,新城市建設發展,0.55,26.44,500800,117825887,117825887,10354,48.37,0.43,10,0,0,2026-09-08 12:45:28
00065,65.HK,弘海高新資源,0.49,-1.01,2043350,120313089,120313089,85736,23.83,1.7,10,0,0,2026-09-08 12:45:28
08659,8659.HK,易和國際控股,0.162,22.73,1902600,133379628,133379628,136380,13.95,1.43,10,0,0,2026-09-08 12:45:28
00888,888.HK,鏈信控股,0.097,10.23,1532740,137918325,137918325,43822,34.98,1.11,10,0,0,2026-09-08 12:45:28
01582,1582.HK,華營建築,0.4,-5.88,513160,200000000,200000000,45910,11.18,0.26,10,0,0,2026-09-08 12:45:28
00352,352.HK,富陽,1.1,-17.91,58317489,270801729,270801729,5435920,10.73,21.54,10,0,0,2026-09-08 12:45:28
01376,1376.HK,RAFFLESINTERIOR,0.285,17.77,13278800,285000000,285000000,1281720,10.36,4.66,10,0,0,2026-09-08 12:45:28
01111,1111.HK,華視集團控股,0.375,41.51,15833540,288993750,288993750,367380,43.1,5.48,10,0,0,2026-09-08 12:45:28
01870,1870.HK,綠色電能集團,0.295,22.92,6233550,300065150,300065150,458782,13.59,2.08,10,0,0,2026-09-08 12:45:28
01289,1289.HK,盛力達科技,2.366,5.34,1419050,302848000,75712000,99343,14.28,0.47,10,0,0,2026-09-08 12:45:28
01767,1767.HK,TS WONDERS,0.323,8.39,1235450,323000000,323000000,76010,16.25,0.38,10,0,0,2026-09-08 12:45:28
00046,46.HK,科聯系統,1.72,5.52,730840,420255140,420255140,49928,14.64,0.17,10,0,0,2026-09-08 12:45:28
02222,2222.HK,雷士國際,0.89,15.58,921090,451473573,451473573,34959,26.35,0.2,10,0,0,2026-09-08 12:45:28
00365,365.HK,芯成科技,0.32,12.28,1531880,465600000,465600000,144033,10.64,0.33,10,0,0,2026-09-08 12:45:28
01556,1556.HK,建業建榮,0.335,0.0,1234480,502500000,502500000,104089,11.86,0.25,10,0,0,2026-09-08 12:45:28
03828,3828.HK,明輝國際,0.83,3.75,6028780,609438039,609438039,539555,11.17,0.99,10,0,0,2026-09-08 12:45:28
00529,529.HK,新龍國際,2.335,31.55,2199820,649052165,649052165,2504,878.52,0.34,10,0,0,2026-09-08 12:45:28
01282,1282.HK,中澤豐,0.157,3.29,7386740,785000000,785000000,500432,14.76,0.94,10,0,0,2026-09-08 12:45:28
01292,1292.HK,長安民生物流,3.91,19.94,2861930,790070240,507693168,213983,13.37,0.36,10,0,0,2026-09-08 12:45:28
01940,1940.HK,CGII HLDGS,0.67,24.07,4630000,804000000,804000000,185190,25.0,0.58,10,0,0,2026-09-08 12:45:28
02540,2540.HK,樂思集團,1.58,0.0,2533800,948000000,948000000,197180,12.85,0.27,10,0,0,2026-09-08 12:45:28
