code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00065,65.HK,弘海高新資源,0.395,0.0,3096400,96987082,96987082,46442,66.67,3.19,10,0,0,2026-09-08 12:46:01
01162,1162.HK,瑩嵐集團,0.22,-1.79,3177000,132000000,132000000,82280,38.61,2.41,10,0,0,2026-09-08 12:46:01
01826,1826.HK,豐展控股,0.07,-11.39,681040,167832000,167832000,30427,22.38,0.41,10,0,0,2026-09-08 12:46:02
00684,684.HK,亞倫國際,0.55,-5.17,610900,183179986,183179986,30376,20.11,0.33,10,0,0,2026-09-08 12:46:01
00092,92.HK,冠軍科技集團,0.168,-1.18,934400,184399294,184399294,88692,10.54,0.51,10,0,0,2026-09-08 12:46:01
00471,471.HK,中播數據,0.586,-17.58,26907500,281140612,281140612,1973251,13.64,9.57,10,0,0,2026-09-08 12:46:01
01959,1959.HK,中聚投資,0.65,-9.72,34088080,344501300,344501300,1976967,17.24,9.89,10,0,0,2026-09-08 12:46:02
00146,146.HK,太平地氈,1.68,5.66,1166530,356474980,356474980,9722,119.99,0.33,10,0,0,2026-09-08 12:46:01
00096,96.HK,友成控股,0.575,-4.96,1117600,366016020,366016020,31750,35.2,0.31,10,0,0,2026-09-08 12:46:01
01751,1751.HK,智算能建(二千),0.913,19.19,1478380,372203960,372203960,40856,36.19,0.4,10,0,0,2026-09-08 12:46:02
00970,970.HK,新耀萊,0.64,0.0,5256660,432231789,432231789,412393,12.75,1.22,10,0,0,2026-09-08 12:46:01
01823,1823.HK,華昱高速,1.14,7.55,1890180,537063120,537063120,133772,14.13,0.35,10,0,0,2026-09-08 12:46:02
00677,677.HK,金源發展國際實業,0.339,0.0,1536470,575420789,575420789,150231,10.23,0.27,10,0,0,2026-09-08 12:46:01
00848,848.HK,茂業國際,0.121,-2.42,1365030,621979446,621979446,129851,10.51,0.22,10,0,0,2026-09-08 12:46:01
00391,391.HK,美亞娛樂資訊,0.112,10.89,1021680,663458715,663458715,36329,28.12,0.15,10,0,0,2026-09-08 12:46:01
02325,2325.HK,雲康集團,1.4,17.65,45523170,869750700,869750700,489503,93.0,5.23,10,0,0,2026-09-08 12:46:02
