code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00646,646.HK,中國環保科技,0.118,-16.9,750736,40438357,40438357,32926,22.8,1.86,10,0,0,2026-09-08 01:34:38
08051,8051.HK,訊智海,2.46,0.0,2190876,64055406,64055406,2028,1080.42,3.42,10,0,0,2026-09-08 01:34:38
01340,1340.HK,惠生國際,0.525,0.0,2342780,72673492,72673492,71142,32.93,3.22,10,0,0,2026-09-08 01:34:38
08187,8187.HK,積木集團,0.525,0.0,4920900,79634016,79634016,76542,64.29,6.18,10,0,0,2026-09-08 01:34:38
01891,1891.HK,興合控股,0.159,-0.62,599268,159000000,159000000,36889,16.25,0.38,10,0,0,2026-09-08 01:34:38
01901,1901.HK,飛揚集團,0.167,-1.18,1379304,166732800,166732800,24921,55.35,0.83,10,0,0,2026-09-08 01:34:38
02048,2048.HK,易居企業控股,0.109,289.29,36344772,190647489,190647489,697582,52.1,19.06,10,0,0,2026-09-08 01:34:38
00910,910.HK,中國三迪,0.042,180.0,5891988,213704717,213704717,134341,43.86,2.76,10,0,0,2026-09-08 01:34:38
01792,1792.HK,CMON,0.925,0.54,2176089,229104000,229104000,162905,13.36,0.95,10,0,0,2026-09-08 01:34:38
01455,1455.HK,科利實業控股,0.285,14.0,959000,364390312,364390312,69544,13.79,0.26,10,0,0,2026-09-08 01:34:38
01420,1420.HK,川控股,0.28,21.74,1526980,375942336,375942336,25764,59.27,0.41,10,0,0,2026-09-08 01:34:38
00244,244.HK,先施,0.3,-1.64,1060140,394188768,394188768,71529,14.82,0.27,10,0,0,2026-09-08 01:34:37
