code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time,corp_action_suspect
01796,1796.HK,中國數智科技,0.405,52.83,3745510,194400000,194400000,335736,11.16,1.93,10,0,0,2026-09-24 21:57:16,0
01621,1621.HK,域高國際控股,0.24,6.19,1236416,240000000,240000000,123010,10.05,0.52,10,0,0,2026-09-24 21:57:16,0
01147,1147.HK,伊登軟件,0.127,27.0,7289532,259708313,259708313,120020,60.74,2.81,10,0,0,2026-09-24 21:57:15,0
02170,2170.HK,貝康醫療-B,1.31,-6.09,637660,358319060,108355124,33580,18.99,0.18,10,0,0,2026-09-24 21:57:16,0
03450,3450.HK,GX35美債,54.18,-0.11,1367968,370591200,,135735,10.08,0.37,10,0,0,2026-09-24 21:57:17,0
00366,366.HK,陸氏集團(越南),0.81,3.18,732334,406313349,406313349,66600,11.0,0.18,10,0,0,2026-09-24 21:57:15,0
09982,9982.HK,中原建業,0.091,0.0,4068902,422114150,422114150,363240,11.2,0.96,10,0,0,2026-09-24 21:57:17,0
03423,3423.HK,招商恆生科技,7.82,-0.45,2502044,433228000,,233074,10.73,0.58,10,0,0,2026-09-24 21:57:17,0
02457,2457.HK,步陽國際,0.655,27.18,2186200,655000000,655000000,181595,12.04,0.33,10,0,0,2026-09-24 21:57:16,0
