code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00997,997.HK,普匯中金國際,0.03,-9.09,684470,35078633,35078633,3300,207.42,1.95,10,0,0,2026-09-08 12:47:07
08200,8200.HK,修身堂,0.65,-2.99,1985240,51247320,51247320,15469,128.34,3.87,10,0,0,2026-09-08 12:47:07
01630,1630.HK,建成控股,0.08,73.91,3454000,120000000,120000000,15770,219.02,2.88,10,0,0,2026-09-08 12:47:07
03789,3789.HK,禦佳控股,0.11,66.67,1358000,132000000,132000000,5766,235.52,1.03,10,0,0,2026-09-08 12:47:07
01408,1408.HK,濠江機電,0.278,16.32,589660,139000000,139000000,28050,21.02,0.42,10,0,0,2026-09-08 12:47:07
00120,120.HK,COSMOPOL INT'L,0.096,4.35,505950,157403573,157403573,50437,10.03,0.32,10,0,0,2026-09-08 12:47:06
01835,1835.HK,瑞威資管,1.4,-2.78,698440,214676000,53676000,46435,15.04,0.33,10,0,0,2026-09-08 12:47:07
01793,1793.HK,偉工控股,0.3,36.99,1520400,240000000,240000000,88035,17.27,0.63,10,0,0,2026-09-08 12:47:07
00417,417.HK,謝瑞麟,1.03,14.44,605660,256657491,256657491,44317,13.67,0.24,10,0,0,2026-09-08 12:47:07
01429,1429.HK,天任集團,0.184,67.27,8106900,294400000,294400000,440910,18.39,2.75,10,0,0,2026-09-08 12:47:07
03390,3390.HK,滿貫集團,0.345,9.52,2293440,308430000,308430000,206859,11.09,0.74,10,0,0,2026-09-08 12:47:07
02439,2439.HK,中寶新材,0.27,11.57,1139200,324000000,324000000,61660,18.48,0.35,10,0,0,2026-09-08 12:47:07
01745,1745.HK,驢跡科技,6.7,24.07,9111310,339127334,339127334,584598,15.59,2.69,10,0,0,2026-09-08 12:47:07
01410,1410.HK,安領國際,0.64,12.28,6167700,646218880,646218880,486900,12.67,0.95,10,0,0,2026-09-08 12:47:07
02427,2427.HK,GUANZE MEDICAL,0.72,22.03,2210400,684000000,684000000,105490,20.95,0.32,10,0,0,2026-09-08 12:47:07
00279,279.HK,裕承科金,0.61,1.67,8971100,851271653,851271653,113457,79.07,1.05,10,0,0,2026-09-08 12:47:07
