code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
00428,428.HK,中國天弓控股,0.202,-17.89,1182230,31160164,31160164,26342,44.88,3.79,10,0,0,2026-09-08 12:48:00
08422,8422.HK,WT集團,0.112,7.69,1452170,40320000,40320000,1789,811.72,3.6,10,0,0,2026-09-08 12:48:01
00932,932.HK,順騰國際控股,0.026,-18.75,1471210,80805229,80805229,86091,17.09,1.82,10,0,0,2026-09-08 12:48:00
08217,8217.HK,菊福堂生物,0.33,-12.0,786320,99613800,99613800,66547,11.82,0.79,10,0,0,2026-09-08 12:48:01
00269,269.HK,中國資源交通,0.01,0.0,893210,106440932,106440932,6070,147.15,0.84,10,0,0,2026-09-08 12:48:00
03789,3789.HK,禦佳控股,0.11,3.77,759600,132000000,132000000,24159,31.44,0.58,10,0,0,2026-09-08 12:48:01
06918,6918.HK,九泰數智,0.162,8.72,5308380,141650662,141650662,265160,20.02,3.75,10,0,0,2026-09-08 12:48:01
01433,1433.HK,常達控股,0.075,-17.58,1111000,149360250,149360250,49378,22.5,0.74,10,0,0,2026-09-08 12:48:00
00573,573.HK,稻香控股,0.25,-10.71,547730,253587000,253587000,32319,16.95,0.22,10,0,0,2026-09-08 12:48:00
00423,423.HK,經濟日報集團,0.74,-5.13,557480,319384000,319384000,31638,17.62,0.17,10,0,0,2026-09-08 12:48:00
00169,169.HK,萬達酒店發展,0.1,12.36,4211900,469734649,469734649,97679,43.12,0.9,10,0,0,2026-09-08 12:48:00
00640,640.HK,星謙發展,2.351,-2.89,9289680,729387260,729387260,163766,56.73,1.27,10,0,0,2026-09-08 12:48:00
01569,1569.HK,民生教育,0.174,-3.33,2040730,733883280,733883280,42772,47.71,0.28,10,0,0,2026-09-08 12:48:00
01731,1731.HK,其利工業集團,0.715,7.52,3035440,800800000,800800000,165664,18.32,0.38,10,0,0,2026-09-08 12:48:01
01346,1346.HK,利華控股集團,1.43,0.7,690560,913913000,913913000,62580,11.03,0.08,10,0,0,2026-09-08 12:48:00
