code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time
08356,8356.HK,進業控股,0.355,18.33,605400,26592405,26592405,39638,15.27,2.28,10,0,0,2026-09-08 12:49:22
01703,1703.HK,誼和股份,0.73,12.31,11571800,100740000,100740000,98587,117.38,11.49,10,0,0,2026-09-08 12:49:21
01546,1546.HK,德萊建業,0.172,-14.43,2023230,137600000,137600000,139774,14.48,1.47,10,0,0,2026-09-08 12:49:21
01869,1869.HK,貓屎咖啡控股,0.112,23.08,5203360,189537600,189537600,21879,237.82,2.75,10,0,0,2026-09-08 12:49:21
08029,8029.HK,中投金融科技集團,0.7,-1.41,2520000,196057135,196057135,7263,346.96,1.29,10,0,0,2026-09-08 12:49:22
00487,487.HK,實德環球,0.051,30.77,807230,251251051,251251051,1459,553.28,0.32,10,0,0,2026-09-08 12:49:21
00575,575.HK,勵晶太平洋,1.02,78.95,4608460,297652098,297652098,16548,278.49,1.55,10,0,0,2026-09-08 12:49:21
01273,1273.HK,香港信貸,0.75,22.95,1540040,311250000,311250000,10800,142.6,0.49,10,0,0,2026-09-08 12:49:21
01380,1380.HK,中國金石,0.63,10.53,3245900,325677026,325677026,281303,11.54,1.0,10,0,0,2026-09-08 12:49:21
01856,1856.HK,依波路,1.14,-35.59,845600,410693564,410693564,64718,13.07,0.21,10,0,0,2026-09-08 12:49:21
